EH[3] Te[3] dEH[3] EH[3] Te[3] dEH[3]





One-dimensional model
Timestep= 120000
j, (j+.5)*DNHI, y1H[j], y1He[j], EH[j], Te[j], EHII[j], THII[j], dEH[j], tauHIIe[j]
  10 2.62500E+17 0.000000000000000 0.000000 0.334645 16313.561296656656850 0.000000 0.000000000000000 0.0000000000000000000000000000000006632133054434274861077408904408133994133654461584371006216954216772 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  11 2.87500E+17 0.000000000000000 0.000000 0.337813 16468.002830746187101 0.000000 0.000000000000000 0.0000000000000000000000000000000006774488763958226342149590806550060507126693793958870113350060936508 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  12 3.12500E+17 0.000000000000000 0.000000 0.340871 16617.047949410298315 0.000000 0.000000000000000 0.0000000000000000000000000000000006921086166929059786078103954709681675222852587123540505001491545378 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  13 3.37500E+17 0.000000000000000 0.000000 0.343819 16760.781758182434714 0.000000 0.000000000000000 0.0000000000000000000000000000000007072040923824045481141489928549261476018282569528681630841845720903 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  14 3.62500E+17 0.000000000000000 0.000000 0.346661 16899.302724750381458 0.000000 0.000000000000000 0.0000000000000000000000000000000007227471475448987025349488893339624781853814958776398238509064159800 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  15 3.87500E+17 0.000000000000000 0.000000 0.349397 17032.720825140775560 0.000000 0.000000000000000 0.0000000000000000000000000000000007387499161484477501982785430154053695186674599337230590028798415956 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  16 4.12500E+17 0.000000000000000 0.000000 0.352032 17161.155763282720727 0.000000 0.000000000000000 0.0000000000000000000000000000000007552248340888317619449316119833908055321157000559734527681097384990 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  17 4.37500E+17 0.000000000000000 0.000000 0.354567 17284.735282107478270 0.000000 0.000000000000000 0.0000000000000000000000000000000007721846514054994831715163643182719614126308257751751214177125031403 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  18 4.62500E+17 0.000000000000000 0.000000 0.357005 17403.593580038690561 0.000000 0.000000000000000 0.0000000000000000000000000000000007896424446672968459508470227289475878506776875198583937529730837062 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  19 4.87500E+17 0.000000000000000 0.000000 0.359349 17517.869842600302945 0.000000 0.000000000000000 0.0000000000000000000000000000000008076116295252857831830466433485301435763077535118679734901487592866 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  20 5.12500E+17 0.000000000000000 0.000000 0.361603 17627.706895188213821 0.000000 0.000000000000000 0.0000000000000000000000000000000008261059734333100323755723407948278214319599317473789621556739434023 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  21 5.37500E+17 0.000000000000000 0.000000 0.363768 17733.249979791806254 0.000000 0.000000000000000 0.0000000000000000000000000000000008451396085386858771236730455932291187147146418850151078952079533017 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  22 5.62500E+17 0.000000000000000 0.000000 0.365848 17834.645655657535826 0.000000 0.000000000000000 0.0000000000000000000000000000000008647270447487342071605188975845643164381943032123490401542441781384 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  23 5.87500E+17 0.000000000000000 0.000000 0.367845 17932.040821570459229 0.000000 0.000000000000000 0.0000000000000000000000000000000008848831829807547266416801420340034942436873600696141776394984243577 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  24 6.12500E+17 0.000000000000000 0.000000 0.369764 18025.581855566251761 0.000000 0.000000000000000 0.0000000000000000000000000000000009056233286040668305947163868270877022812837208808992478969494911117 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  25 6.37500E+17 0.000000000000000 0.000000 0.371607 18115.413866455281095 0.000000 0.000000000000000 0.0000000000000000000000000000000009269632050858213786384290721254292213693035848468524403386873515146 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  26 6.62500E+17 0.000000000000000 0.000000 0.373377 18201.680050504703104 0.000000 0.000000000000000 0.0000000000000000000000000000000009489189678525818130156169527513439929946056654781421914232862793095 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  27 6.87500E+17 0.000000000000000 0.000000 0.375076 18284.521145888858882 0.000000 0.000000000000000 0.0000000000000000000000000000000009715072183799871285276690669278833983133969878756099015886201241649 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  28 7.12500E+17 0.000000000000000 0.000000 0.376708 18364.074977143347496 0.000000 0.000000000000000 0.0000000000000000000000000000000009947450185271773120160921807140026286225779721035250750579801403184 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  29 7.37500E+17 0.000000000000000 0.000000 0.378275 18440.476081656837778 0.000000 0.000000000000000 0.0000000000000000000000000000000010186499051282073752238770019980495643226266436675548749552475766122 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  30 7.62500E+17 0.000000000000000 0.000000 0.379780 18513.855410286378174 0.000000 0.000000000000000 0.0000000000000000000000000000000010432399048589875928381368494491195113308490586295493225991283387949 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  31 7.87500E+17 0.000000000000000 0.000000 0.381226 18584.340094354880421 0.000000 0.000000000000000 0.0000000000000000000000000000000010685335493943316946875745663690117969381049400157566342913012361711 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  32 8.12500E+17 0.000000000000000 0.000000 0.382615 18652.053271610242518 0.000000 0.000000000000000 0.0000000000000000000000000000000010945498908727322191775883249451893474891388894532989617773329470614 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  33 8.37500E+17 0.000000000000000 0.000000 0.383950 18717.113964109546941 0.000000 0.000000000000000 0.0000000000000000000000000000000011213085176859059442100957275487041323557462040529561850687121073560 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  34 8.62500E+17 0.000000000000000 0.000000 0.385232 18779.637001451170363 0.000000 0.000000000000000 0.0000000000000000000000000000000011488295706106391398905106446048219805462751680716403215348847804357 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  35 8.87500E+17 0.000000000000000 0.000000 0.386465 18839.732983265032090 0.000000 0.000000000000000 0.0000000000000000000000000000000011771337593005759691334273065102586645326757582618652457807905108821 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  36 9.12500E+17 0.000000000000000 0.000000 0.387650 18897.508275377189420 0.000000 0.000000000000000 0.0000000000000000000000000000000012062423791564375282846016861438161729140898258521214066080105429810 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  37 9.37500E+17 0.000000000000000 0.000000 0.388790 18953.065034579140047 0.000000 0.000000000000000 0.0000000000000000000000000000000012361773285919626476283475802708652511646973403893974841909546835444 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  38 9.62500E+17 0.000000000000000 0.000000 0.389886 19006.501257417410670 0.000000 0.000000000000000 0.0000000000000000000000000000000012669611267147290002792296941337309288566944152460365628772801248404 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  39 9.87500E+17 0.000000000000000 0.000000 0.390941 19057.910848921448633 0.000000 0.000000000000000 0.0000000000000000000000000000000012986169314397357857751594943270949430580647472210111582150959019104 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  40 1.01250E+18 0.000000000000000 0.000000 0.391956 19107.383707608893019 0.000000 0.000000000000000 0.0000000000000000000000000000000013311685580551290819515972508287520219244210910249623421691713668371 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  41 1.03750E+18 0.000000000000000 0.000000 0.392933 19155.005823577022966 0.000000 0.000000000000000 0.0000000000000000000000000000000013646404982577007040516892349215731544797521758329698364418240315995 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  42 1.06250E+18 0.000000000000000 0.000000 0.393873 19200.859386846535926 0.000000 0.000000000000000 0.0000000000000000000000000000000013990579396783783041526553933269503058924453101580325660489031648420 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  43 1.08750E+18 0.000000000000000 0.000000 0.394779 19245.022903504479473 0.000000 0.000000000000000 0.0000000000000000000000000000000014344467859156976247250000858830237573142747298679405263902322463558 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  44 1.11250E+18 0.000000000000000 0.000000 0.395652 19287.571317525205814 0.000000 0.000000000000000 0.0000000000000000000000000000000014708336770976255116272164913477998705912237024476128161984148343866 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  45 1.13750E+18 0.000000000000000 0.000000 0.396493 19328.576136443291034 0.000000 0.000000000000000 0.0000000000000000000000000000000015082460109901267552218965807861613465928239228989967393887350756154 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  46 1.16250E+18 0.000000000000000 0.000000 0.397304 19368.105559308492957 0.000000 0.000000000000000 0.0000000000000000000000000000000015467119646733731282635752170355080009209613753008390307372692744184 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  47 1.18750E+18 0.000000000000000 0.000000 0.398086 19406.224605616731424 0.000000 0.000000000000000 0.0000000000000000000000000000000015862605168040049659953063156616867781725558625992887698425727502873 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  48 1.21250E+18 0.000000000000000 0.000000 0.398840 19442.995244108133193 0.000000 0.000000000000000 0.0000000000000000000000000000000016269214704858034570425989409491754821625463064182868072692466550947 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  49 1.23750E+18 0.000000000000000 0.000000 0.399568 19478.476520494998113 0.000000 0.000000000000000 0.0000000000000000000000000000000016687254767671802272889994625257091774062432701742158955315417911751 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  50 1.26250E+18 0.000000000000000 0.000000 0.400271 19512.724683384578384 0.000000 0.000000000000000 0.0000000000000000000000000000000017117040587877785810827883252708490723809369671083552724353822341866 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  51 1.28750E+18 0.000000000000000 0.000000 0.400949 19545.793307768530212 0.000000 0.000000000000000 0.0000000000000000000000000000000017558896365948487098459246482837647761469311083799137935174742994608 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  52 1.31250E+18 0.000000000000000 0.000000 0.401604 19577.733415598406282 0.000000 0.000000000000000 0.0000000000000000000000000000000018013155526507774462535032049746620431162093669966009910689383009186 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  53 1.33750E+18 0.000000000000000 0.000000 0.402237 19608.593593053312361 0.000000 0.000000000000000 0.0000000000000000000000000000000018480160980548594351429111940447842392375707393911310589191596147134 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  54 1.36250E+18 0.000000000000000 0.000000 0.402849 19638.420104224453098 0.000000 0.000000000000000 0.0000000000000000000000000000000018960265394994150698224701650327330716272332653865988337318607758464 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  55 1.38750E+18 0.000000000000000 0.000000 0.403441 19667.257000989829976 0.000000 0.000000000000000 0.0000000000000000000000000000000019453831469859517096374491665457980964716856208418878691796756077818 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  56 1.41250E+18 0.000000000000000 0.000000 0.404013 19695.146228947607597 0.000000 0.000000000000000 0.0000000000000000000000000000000019961232223228412987670359014227790899256320116626420778614395913486 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  57 1.43750E+18 0.000000000000000 0.000000 0.404566 19722.127729313371674 0.000000 0.000000000000000 0.0000000000000000000000000000000020482851284285985193800828986327174722404902119048194663977977808587 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  58 1.46250E+18 0.000000000000000 0.000000 0.405102 19748.239536736378795 0.000000 0.000000000000000 0.0000000000000000000000000000000021019083194661210655161636968074171370444505737647899701199715436154 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  59 1.48750E+18 0.000000000000000 0.000000 0.405620 19773.517873039483675 0.000000 0.000000000000000 0.0000000000000000000000000000000021570333718315721343240608321807351033928894969703391771053137107423 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  60 1.51250E+18 0.000000000000000 0.000000 0.406122 19797.997236917897681 0.000000 0.000000000000000 0.0000000000000000000000000000000022137020160244942256360364079737514298501950435401321305544379805899 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  61 1.53750E+18 0.000000000000000 0.000000 0.406609 19821.710489636105194 0.000000 0.000000000000000 0.0000000000000000000000000000000022719571694247156307520290519326390399060050332790044095219454634881 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  62 1.56250E+18 0.000000000000000 0.000000 0.407080 19844.688936815331544 0.000000 0.000000000000000 0.0000000000000000000000000000000023318429700031535828058801996276154109319473674457696365225176456828 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  63 1.58750E+18 0.000000000000000 0.000000 0.407537 19866.962406410224503 0.000000 0.000000000000000 0.0000000000000000000000000000000023934048109941722655759773588105417805268008593126236797592036331894 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  64 1.61250E+18 0.000000000000000 0.000000 0.407980 19888.559322960132704 0.000000 0.000000000000000 0.0000000000000000000000000000000024566893765574994126244227291818685726524681939125190463733895169938 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  65 1.63750E+18 0.000000000000000 0.000000 0.408410 19909.506778260089050 0.000000 0.000000000000000 0.0000000000000000000000000000000025217446784581085809167649853469761066024834037041787221075081141402 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  66 1.66250E+18 0.000000000000000 0.000000 0.408827 19929.830598552787706 0.000000 0.000000000000000 0.0000000000000000000000000000000025886200937954994961407442273626087096340908778289771493809257642861 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  67 1.68750E+18 0.000000000000000 0.000000 0.409231 19949.555408387004718 0.000000 0.000000000000000 0.0000000000000000000000000000000026573664038104003863272490894856205889976874552472106525453325764813 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  68 1.71250E+18 0.000000000000000 0.000000 0.409624 19968.704691261966218 0.000000 0.000000000000000 0.0000000000000000000000000000000027280358338031697200420642289958745859560510800109260810087068646293 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  69 1.73750E+18 0.000000000000000 0.000000 0.410006 19987.300847197861003 0.000000 0.000000000000000 0.0000000000000000000000000000000028006820941929486337419312642367582514965371241713364796317424654271 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  70 1.76250E+18 0.000000000000000 0.000000 0.410376 20005.365247364432435 0.000000 0.000000000000000 0.0000000000000000000000000000000028753604227527720143249670825813186555050693165089208560315870509937 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  71 1.78750E+18 0.000000000000000 0.000000 0.410736 20022.918285894611472 0.000000 0.000000000000000 0.0000000000000000000000000000000029521276280546717259455158860524076820742106425011886253538962674826 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  72 1.81250E+18 0.000000000000000 0.000000 0.411086 20039.979429019327654 0.000000 0.000000000000000 0.0000000000000000000000000000000030310421341576368091395529499633459063284105297945411258687763586346 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  73 1.83750E+18 0.000000000000000 0.000000 0.411427 20056.567261646119732 0.000000 0.000000000000000 0.0000000000000000000000000000000031121640265766988269731511756141115331686850180602955228453084630422 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  74 1.86250E+18 0.000000000000000 0.000000 0.411757 20072.699531504062179 0.000000 0.000000000000000 0.0000000000000000000000000000000031955550995689507341085294685810048198175377603122252161666494954763 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  75 1.88750E+18 0.000000000000000 0.000000 0.412079 20088.393190977723862 0.000000 0.000000000000000 0.0000000000000000000000000000000032812789047734499629371776978193337002066985089061214517726863795975 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  76 1.91250E+18 0.000000000000000 0.000000 0.412393 20103.664436747465516 0.000000 0.000000000000000 0.0000000000000000000000000000000033694008012461353420090763405353199808273764243890459736432022451197 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  77 1.93750E+18 0.000000000000000 0.000000 0.412698 20118.528747339132678 0.000000 0.000000000000000 0.0000000000000000000000000000000034599880069284813750486508810500742593621205697430700212383175151290 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  78 1.96250E+18 0.000000000000000 0.000000 0.412994 20133.000918703102798 0.000000 0.000000000000000 0.0000000000000000000000000000000035531096515900738930141661305297995830401984711142997229745583712337 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  79 1.98750E+18 0.000000000000000 0.000000 0.413284 20147.095097913777863 0.000000 0.000000000000000 0.0000000000000000000000000000000036488368312902089787238352744452824507579623527750078985742983738267 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  80 2.01250E+18 0.000000000000000 0.000000 0.413565 20160.824815094842052 0.000000 0.000000000000000 0.0000000000000000000000000000000037472426643996119363449041398167707536717920270772152258622691196849 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  81 2.03750E+18 0.000000000000000 0.000000 0.413840 20174.203013662201556 0.000000 0.000000000000000 0.0000000000000000000000000000000038484023492285273658016190488097466742402087610823011363758806400836 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  82 2.06250E+18 0.000000000000000 0.000000 0.414107 20187.242078975585173 0.000000 0.000000000000000 0.0000000000000000000000000000000039523932233066678039713721253197827969852351317843748176682337506106 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  83 2.08750E+18 0.000000000000000 0.000000 0.414368 20199.953865480903914 0.000000 0.000000000000000 0.0000000000000000000000000000000040592948243620547492889888618977007530215110432009440204896601408402 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  84 2.11250E+18 0.000000000000000 0.000000 0.414622 20212.349722427519737 0.000000 0.000000000000000 0.0000000000000000000000000000000041691889530482901600018907379988595574499383310655940559024092184537 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  85 2.13750E+18 0.000000000000000 0.000000 0.414870 20224.440518236442585 0.000000 0.000000000000000 0.0000000000000000000000000000000042821597374706141684989770850324681116286573621937565124126624588916 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  86 2.16250E+18 0.000000000000000 0.000000 0.415112 20236.236663595285791 0.000000 0.000000000000000 0.0000000000000000000000000000000043982936995611054383638361772889017543114946263720081998944573185155 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  87 2.18750E+18 0.000000000000000 0.000000 0.415348 20247.748133343215159 0.000000 0.000000000000000 0.0000000000000000000000000000000045176798233573833232327296000226628130572263778830544659277480901885 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  88 2.21250E+18 0.000000000000000 0.000000 0.415579 20258.984487216952402 0.000000 0.000000000000000 0.0000000000000000000000000000000046404096252369978791536652257453566672951670685280890614582803897047 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  89 2.23750E+18 0.000000000000000 0.000000 0.415804 20269.954889522075973 0.000000 0.000000000000000 0.0000000000000000000000000000000047665772261700591485667299177749608790894560305476586155763540754821 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  90 2.26250E+18 0.000000000000000 0.000000 0.416024 20280.668127778451890 0.000000 0.000000000000000 0.0000000000000000000000000000000048962794260359263966969124418951712778345501309075577455187932693335 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  91 2.28750E+18 0.000000000000000 0.000000 0.416238 20291.132630405343662 0.000000 0.000000000000000 0.0000000000000000000000000000000050296157800789568742224887779110026585906989042651317901621745753733 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  92 2.31250E+18 0.000000000000000 0.000000 0.416448 20301.356483500901959 0.000000 0.000000000000000 0.0000000000000000000000000000000051666886775494536371490554705262299617302951892647283308386411767647 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  93 2.33750E+18 0.000000000000000 0.000000 0.416653 20311.347446750816744 0.000000 0.000000000000000 0.0000000000000000000000000000000053076034226028202107260871456582133275799730167578713419841495433968 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  94 2.36250E+18 0.000000000000000 0.000000 0.416853 20321.112968529767386 0.000000 0.000000000000000 0.0000000000000000000000000000000054524683175182398528644814766763867869647560331614450586226672257821 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  95 2.38750E+18 0.000000000000000 0.000000 0.417049 20330.660200231912313 0.000000 0.000000000000000 0.0000000000000000000000000000000056013947483015861526374810661797358723037408723420921952475132488588 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  96 2.41250E+18 0.000000000000000 0.000000 0.417241 20339.996009873164439 0.000000 0.000000000000000 0.0000000000000000000000000000000057544972727441509254045500442953214540388295851102907959557721162373 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  97 2.43750E+18 0.000000000000000 0.000000 0.417428 20349.126995005513891 0.000000 0.000000000000000 0.0000000000000000000000000000000059118937110055485479543477170451042220633791199412079237591491305595 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  98 2.46250E+18 0.000000000000000 0.000000 0.417611 20358.059494981902390 0.000000 0.000000000000000 0.0000000000000000000000000000000060737052387942882695340843975709994738119022845261145516948377360332 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
  99 2.48750E+18 0.000000000000000 0.000000 0.417790 20366.799602602590312 0.000000 0.000000000000000 0.0000000000000000000000000000000062400564832209607028626004910416777344874206146795824621531480425844 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 100 2.51250E+18 0.000000000000000 0.000000 0.417966 20375.353175183605345 0.000000 0.000000000000000 0.0000000000000000000000000000000064110756213972166546777250762759221854679030032589201928416686809419 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 101 2.53750E+18 0.000000000000000 0.000000 0.418138 20383.725845072127413 0.000000 0.000000000000000 0.0000000000000000000000000000000065868944818649377907273213013181103052369127232723227903871671744151 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 102 2.56250E+18 0.000000000000000 0.000000 0.418306 20391.923029641326139 0.000000 0.000000000000000 0.0000000000000000000000000000000067676486489329846112863782052238289475164444001228380792726370584577 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 103 2.58750E+18 0.000000000000000 0.000000 0.418470 20399.949940790735127 0.000000 0.000000000000000 0.0000000000000000000000000000000069534775700043598243480381033322801286672554086628753996149146051703 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 104 2.61250E+18 0.000000000000000 0.000000 0.418632 20407.811593983235070 0.000000 0.000000000000000 0.0000000000000000000000000000000071445246659833853739623906619060051324976330708204324684532001074700 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 105 2.63750E+18 0.000000000000000 0.000000 0.418790 20415.512816836049751 0.000000 0.000000000000000 0.0000000000000000000000000000000073409374448477407878190292387394391819805322484549548577625449232562 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 106 2.66250E+18 0.000000000000000 0.000000 0.418944 20423.058257298253011 0.000000 0.000000000000000 0.0000000000000000000000000000000075428676184761872377034848305538825494054033838188739730617811856015 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 107 2.68750E+18 0.000000000000000 0.000000 0.419096 20430.452391425405949 0.000000 0.000000000000000 0.0000000000000000000000000000000077504712228310110711915246258172468805634492107738677479202511808072 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 108 2.71250E+18 0.000000000000000 0.000000 0.419245 20437.699530787416734 0.000000 0.000000000000000 0.0000000000000000000000000000000079639087415803211701111740688638766009698572679720077808555451825993 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
 109 2.73750E+18 0.000000000000000 0.000000 0.419391 20444.803829512256925 0.000000 0.000000000000000 0.0000000000000000000000000000000081833452332732674056126711127246038348747133218444690500574091087979 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
