EH[3] Te[3] dEH[3] EH[3] Te[3] dEH[3]





One-dimensional model
Timestep= 120000
j, (j+.5)*DNHI, y1H[j], y1He[j], EH[j], Te[j], EHII[j], THII[j], dEH[j], tauHIIe[j]
  72 1.81250E+18 0.000000000000000 0.000000 0.293382 14302.027152137645317 0.135951 14302.027152139711689 0.0000000000000000000000000000000030310421341576368091395529499633459063284105297945411258687763586346 -0.0000000000000000000000000001007032948890124909853245322236066637300471798251897453419813512701183040
  73 1.83750E+18 0.000000000000000 0.000000 0.293721 14318.564483527883567 0.136108 14318.564483529949939 0.0000000000000000000000000000000031121640265766988269731511756141115331686850180602955228453084630422 -0.0000000000000000000000000001005869868777181800534974710007973176110850732832924691199486401187392605
  74 1.86250E+18 0.000000000000000 0.000000 0.294052 14334.687203138537370 0.136261 14334.687203140607380 0.0000000000000000000000000000000031955550995689507341085294685810048198175377603122252161666494954763 -0.0000000000000000000000000001006507437933509784111235602627560073002387009213034605228637483452475207
  75 1.88750E+18 0.000000000000000 0.000000 0.294374 14350.409203667268230 0.136411 14350.409203669338240 0.0000000000000000000000000000000032812789047734499629371776978193337002066985089061214517726863795975 -0.0000000000000000000000000001005404729972588357433555689049004514545097948663800280750616254929759924
  76 1.91250E+18 0.000000000000000 0.000000 0.294689 14365.743829896920943 0.136557 14365.743829898987315 0.0000000000000000000000000000000033694008012461353420090763405353199808273764243890459736432022451197 -0.0000000000000000000000000001002566435032076659873642572623166619731965472640108413982900357458689286
  77 1.93750E+18 0.000000000000000 0.000000 0.294996 14380.703902204566475 0.136699 14380.703902206638304 0.0000000000000000000000000000000034599880069284813750486508810500742593621205697430700212383175151290 -0.0000000000000000000000000001004168345635584264201148302128919503183821579916235913828272736290749811
  78 1.96250E+18 0.000000000000000 0.000000 0.295295 14395.301738887617830 0.136837 14395.301738889686021 0.0000000000000000000000000000000035531096515900738930141661305297995830401984711142997229745583712337 -0.0000000000000000000000000001001388591621174938264318341349564931324202272327465119719969511288586367
  79 1.98750E+18 0.000000000000000 0.000000 0.295588 14409.549177764396518 0.136973 14409.549177766466528 0.0000000000000000000000000000000036488368312902089787238352744452824507579623527750078985742983738267 -0.0000000000000000000000000001001278326782996368312246878755182943064376048865239163958414759160942227
  80 2.01250E+18 0.000000000000000 0.000000 0.295873 14423.457596628384636 0.137105 14423.457596630456464 0.0000000000000000000000000000000037472426643996119363449041398167707536717920270772152258622691196849 -0.0000000000000000000000000001001191812005436620093068020150227669674141872878874111352547175326138106
  81 2.03750E+18 0.000000000000000 0.000000 0.296151 14437.037932756724331 0.137234 14437.037932758792522 0.0000000000000000000000000000000038484023492285273658016190488097466742402087610823011363758806400836 -0.0000000000000000000000000000998493666180590951122517643779349203909008147979184891661592788711386490
  82 2.06250E+18 0.000000000000000 0.000000 0.296423 14450.300701737181953 0.137360 14450.300701739251963 0.0000000000000000000000000000000039523932233066678039713721253197827969852351317843748176682337506106 -0.0000000000000000000000000000998454605769881339747576737618622922374758119905308710617511188166544389
  83 2.08750E+18 0.000000000000000 0.000000 0.296689 14463.256015405917424 0.137483 14463.256015407987434 0.0000000000000000000000000000000040592948243620547492889888618977007530215110432009440204896601408402 -0.0000000000000000000000000000997560250267360659618975291557306362747271771896485694044436810540050516
  84 2.11250E+18 0.000000000000000 0.000000 0.296949 14475.913598910317887 0.137604 14475.913598912386078 0.0000000000000000000000000000000041691889530482901600018907379988595574499383310655940559024092184537 -0.0000000000000000000000000000995812170041664386086807535881960557410052826616668337444201123671976942
  85 2.13750E+18 0.000000000000000 0.000000 0.297203 14488.282807145194965 0.137721 14488.282807147266794 0.0000000000000000000000000000000042821597374706141684989770850324681116286573621937565124126624588916 -0.0000000000000000000000000000996712159665343415607574041188464547430727129524956536927044727053855977
  86 2.16250E+18 0.000000000000000 0.000000 0.297451 14500.372640267942188 0.137836 14500.372640270014017 0.0000000000000000000000000000000043982936995611054383638361772889017543114946263720081998944573185155 -0.0000000000000000000000000000995881140768056360826255787116500101107719649682262780704915760683553477
  87 2.18750E+18 0.000000000000000 0.000000 0.297693 14512.191758820707037 0.137949 14512.191758822777047 0.0000000000000000000000000000000045176798233573833232327296000226628130572263778830544659277480901885 -0.0000000000000000000000000000994196433604849636697642140239067933281737667611787581276867466003651773
  88 2.21250E+18 0.000000000000000 0.000000 0.297930 14523.748497832737485 0.138058 14523.748497834805676 0.0000000000000000000000000000000046404096252369978791536652257453566672951670685280890614582803897047 -0.0000000000000000000000000000992532398672257447158539781710116889044916466588876189621289120035688032
  89 2.23750E+18 0.000000000000000 0.000000 0.298162 14535.050880508442788 0.138166 14535.050880510505522 0.0000000000000000000000000000000047665772261700591485667299177749608790894560305476586155763540754821 -0.0000000000000000000000000000989143827842964864255981456379089699569731209986111087595078886983422954
  90 2.26250E+18 0.000000000000000 0.000000 0.298389 14546.106631315231425 0.138271 14546.106631317295978 0.0000000000000000000000000000000048962794260359263966969124418951712778345501309075577455187932693335 -0.0000000000000000000000000000989263628179520816289466487563041097344693083963470261440056888864035593
  91 2.28750E+18 0.000000000000000 0.000000 0.298611 14556.923188334843871 0.138374 14556.923188336908424 0.0000000000000000000000000000000050296157800789568742224887779110026585906989042651317901621745753733 -0.0000000000000000000000000000988528553445444660762453278663265343356537799915208184261095788770345420
  92 2.31250E+18 0.000000000000000 0.000000 0.298828 14567.507715295589151 0.138474 14567.507715297651885 0.0000000000000000000000000000000051666886775494536371490554705262299617302951892647283308386411767647 -0.0000000000000000000000000000986939986360367535011833501688575271356034858615979877011665289509132710
  93 2.33750E+18 0.000000000000000 0.000000 0.299040 14577.867112807687590 0.138573 14577.867112809746686 0.0000000000000000000000000000000053076034226028202107260871456582133275799730167578713419841495433968 -0.0000000000000000000000000000984499244127681119216446275679620225452712822836732519038157025733177636
  94 2.36250E+18 0.000000000000000 0.000000 0.299248 14588.008029331796934 0.138669 14588.008029333854211 0.0000000000000000000000000000000054524683175182398528644814766763867869647560331614450586226672257821 -0.0000000000000000000000000000982945770839902819426746698411367541069894403735716826400812109910685839
  95 2.38750E+18 0.000000000000000 0.000000 0.299452 14597.936871451596744 0.138764 14597.936871453657659 0.0000000000000000000000000000000056013947483015861526374810661797358723037408723420921952475132488588 -0.0000000000000000000000000000984014223118590011415859079705215354046751656595763065847954519606462740
  96 2.41250E+18 0.000000000000000 0.000000 0.299651 14607.659813821614080 0.138856 14607.659813823669538 0.0000000000000000000000000000000057544972727441509254045500442953214540388295851102907959557721162373 -0.0000000000000000000000000000980755481977468825078978778622590128578370404619004257142578927646960250
  97 2.43750E+18 0.000000000000000 0.000000 0.299847 14617.182808757968814 0.138947 14617.182808760022453 0.0000000000000000000000000000000059118937110055485479543477170451042220633791199412079237591491305595 -0.0000000000000000000000000000979249166710056669506909067804146929421002452983318456763564508586699097
  98 2.46250E+18 0.000000000000000 0.000000 0.300038 14626.511595191857850 0.139035 14626.511595193916946 0.0000000000000000000000000000000060737052387942882695340843975709994738119022845261145516948377360332 -0.0000000000000000000000000000981225021437840195557540432179291177965648327988123397964267657380397018
  99 2.48750E+18 0.000000000000000 0.000000 0.300226 14635.651707228111263 0.139122 14635.651707230166721 0.0000000000000000000000000000000062400564832209607028626004910416777344874206146795824621531480425844 -0.0000000000000000000000000000978879706066800435319752217184443146203351078236272628041664380040314554
 100 2.51250E+18 0.000000000000000 0.000000 0.300409 14644.608482787805769 0.139207 14644.608482789855771 0.0000000000000000000000000000000064110756213972166546777250762759221854679030032589201928416686809419 -0.0000000000000000000000000000975683808114982059380798602412621428721226216339218609650597691135472946
 101 2.53750E+18 0.000000000000000 0.000000 0.300589 14653.387071087050572 0.139291 14653.387071089100573 0.0000000000000000000000000000000065868944818649377907273213013181103052369127232723227903871671744151 -0.0000000000000000000000000000975099292984102761544296875953414455046434512531928599367786881571972628
 102 2.56250E+18 0.000000000000000 0.000000 0.300766 14661.992440467796769 0.139373 14661.992440469844951 0.0000000000000000000000000000000067676486489329846112863782052238289475164444001228380792726370584577 -0.0000000000000000000000000000973662281893877780594273146925173334324843755928685693504388580776174930
