EH[3] Te[3] dEH[3] EH[3] Te[3] dEH[3]





One-dimensional model
Timestep=  12000
j, (j+.5)*DNHI, y1H[j], y1He[j], EH[j], Te[j], EHII[j], THII[j], dEH[j], tauHIIe[j]
 272 6.81250E+18 0.000000 0.000000 0.428042 20866.5 0.000000     0.0 0.0000000000000000000000000000007446816944357862023922821070683644878440450123033105162786591710271278 0.0000000000000007520629996193442315327754631038328672986464549198026841025921385153196752071380615234
 273 6.83750E+18 0.000000 0.000000 0.428058 20867.3 0.000000     0.0 0.0000000000000000000000000000007659880267339894102661485772074054273887690388322359154735478800150983 0.0000000000000007520629996193158325401875066788380450702962746155344486709282136871479451656341552734
 274 6.86250E+18 0.000000 0.000000 0.428074 20868.1 0.000000     0.0 0.0000000000000000000000000000007879056516222807245538592876602268885219565329468051736190043672062410 0.0000000000000007520629996192859544334022608567080758508861890870855759771984594408422708511352539062
 275 6.88750E+18 0.000000 0.000000 0.428090 20868.9 0.000000     0.0 0.0000000000000000000000000000008104521374350602596405608518255026208985503365178844565731092520517815 0.0000000000000007520629996192547944276460308903943125725575190310134843230116530321538448333740234375
 276 6.91250E+18 0.000000 0.000000 0.428106 20869.7 0.000000     0.0 0.0000000000000000000000000000008336455579476478712473616423000425648801180817771508349931288267057035 0.0000000000000007520629996192219580924662062739940493710276230542033371051502399495802819728851318359
 277 6.93750E+18 0.000000 0.000000 0.428122 20870.4 0.000000     0.0 0.0000000000000000000000000000008575045069275426232621211010974695034124400054848407817204458018084443 0.0000000000000007520629996191879384659285501398856685766498028980486800776361633324995636940002441406
 278 6.96250E+18 0.000000 0.000000 0.428137 20871.2 0.000000     0.0 0.0000000000000000000000000000008820481131042695488802544157886728071797628590972344248384488499507599 0.0000000000000007520629996191521439023541467292151113930000964728772583356430914136581122875213623047
 279 6.98750E+18 0.000000 0.000000 0.428152 20871.9 0.000000     0.0 0.0000000000000000000000000000009072960555708802887484573589440014550013046491395147689131512526959795 0.0000000000000007520629996191148702245824539214094072182904848235251993315841900766827166080474853516
 280 7.01250E+18 0.000000 0.000000 0.428167 20872.7 0.000000     0.0 0.0000000000000000000000000000009332685796285581413502734929701157202936658462112421348418398652250914 0.0000000000000007520629996190760188250003190899928795864503076017137939146550706936977803707122802734
 281 7.03750E+18 0.000000 0.000000 0.428182 20873.4 0.000000     0.0 0.0000000000000000000000000000009599865130879859817652777323317911158474738751560325314572247978319756 0.0000000000000007520629996190354910959945896084898520314089044591643329340513446368277072906494140625
 282 7.06250E+18 0.000000 0.000000 0.428197 20874.1 0.000000     0.0 0.0000000000000000000000000000009874712830397816754548044412563220009229317287046955289659647646961115 0.0000000000000007520629996189933856451784181033760010192369357441555255405774005339480936527252197266
 283 7.08750E+18 0.000000 0.000000 0.428212 20874.8 0.000000     0.0 0.0000000000000000000000000000010157449331083749812343399186276588723310649305479553311231091950260300 0.0000000000000007520629996189494066497123466952242971517224204118512442818200725014321506023406982422
 284 7.11250E+18 0.000000 0.000000 0.428226 20875.5 0.000000     0.0 0.0000000000000000000000000000010448301412025380860034658078234837238767158220825309958614398355275200 0.0000000000000007520629996189036527172095280105104168949360188105301983085837491671554744243621826172
 285 7.13750E+18 0.000000 0.000000 0.428241 20876.2 0.000000     0.0 0.0000000000000000000000000000010747502377772590575479463670433153349863196299162375602141751553385074 0.0000000000000007520629996188561238476699620492343602488777309401923876208684305311180651187896728516
 286 7.16250E+18 0.000000 0.000000 0.428255 20876.9 0.000000     0.0 0.0000000000000000000000000000011055292246215730577476352797688435262093844944232955614538386746721436 0.0000000000000007520629996188068200410936488113961272135475568008378122186741165933199226856231689453
 287 7.18750E+18 0.000000 0.000000 0.428269 20877.6 0.000000     0.0 0.0000000000000000000000000000011371917941875886853666539849814492861499741848823577027377709805412490 0.0000000000000007520629996187554454746411304175686883907335153476303446495876414701342582702636718750
 288 7.21250E+18 0.000000 0.000000 0.428283 20878.3 0.000000     0.0 0.0000000000000000000000000000011697633494761112950095436321655673471443308806356704322961929489759643 0.0000000000000007520629996187021973635387121207033967125769272771274032152177824173122644424438476562
 289 7.23750E+18 0.000000 0.000000 0.428296 20878.9 0.000000     0.0 0.0000000000000000000000000000012032700244953327530946002361324578034770444025603073547656948636000704 0.0000000000000007520629996186468784925600886678488992469364718927715696139557621791027486324310302734
 290 7.26250E+18 0.000000 0.000000 0.428310 20879.6 0.000000     0.0 0.0000000000000000000000000000012377387053080642717336284738042039035184133735633993276852066090071479 0.0000000000000007520629996185894888617052600590051959938121491945628438458015807555057108402252197266
 291 7.28750E+18 0.000000 0.000000 0.428323 20880.3 0.000000     0.0 0.0000000000000000000000000000012731970516864524457242363910906750102969427257712616735935946606721159 0.0000000000000007520629996185301270785873789206479634192746195307799350615596267743967473506927490234
 292 7.31250E+18 0.000000 0.000000 0.428337 20880.9 0.000000     0.0 0.0000000000000000000000000000013096735193887565509036581730525420202943383744051598927757127341006826 0.0000000000000007520629996184684973203669873733501721251119018565867158088167343521490693092346191406
 293 7.33750E+18 0.000000 0.000000 0.428350 20881.6 0.000000     0.0 0.0000000000000000000000000000013471973830795887849851218272702956314561901249377244972297006494698094 0.0000000000000007520629996184045009794309327906361456452533358237044769367685148608870804309844970703
 294 7.36250E+18 0.000000 0.000000 0.428363 20882.2 0.000000     0.0 0.0000000000000000000000000000013857987599086132712304257697016238870877219397693942789937802107261765 0.0000000000000007520629996183383352710055204254572369118402421286906367470237455563619732856750488281
 295 7.38750E+18 0.000000 0.000000 0.428376 20882.8 0.000000     0.0 0.0000000000000000000000000000014255086337698259486527121595236880490998095591498930980762099190669061 0.0000000000000007520629996182700001950907502778134459248726207715451952395824264385737478733062744141
 296 7.41250E+18 0.000000 0.000000 0.428388 20883.4 0.000000     0.0 0.0000000000000000000000000000014663588802585893124035858597772702994456708659706782602825516289722559 0.0000000000000007520629996181990027136208592153263903539971700108746066604226143681444227695465087891
 297 7.43750E+18 0.000000 0.000000 0.428401 20884.1 0.000000     0.0 0.0000000000000000000000000000015083822923481924021240213412245304670880232202044142244364999612558287 0.0000000000000007520629996181256386494353051174230995974258708915149984619574752287007868289947509766
 298 7.46250E+18 0.000000 0.000000 0.428413 20884.7 0.000000     0.0 0.0000000000000000000000000000015516126068054000739285292385355023844086046980549544773669392772020041 0.0000000000000007520629996180497107873077827311522207230174027169089523425782317644916474819183349609
 299 7.48750E+18 0.000000 0.000000 0.428426 20885.3 0.000000     0.0 0.0000000000000000000000000000015960845313677763187278880031722819851519574496334158157706548911104190 0.0000000000000007520629996179710219120119868035624007986304447904990500006761067197658121585845947266
 300 7.51250E+18 0.000000 0.000000 0.428438 20885.9 0.000000     0.0 0.0000000000000000000000000000016418337727027466267609084841888929811413962552407605669675841797056058 0.0000000000000007520629996178899664540005278405563456885476385054001280394686546060256659984588623047
 301 7.53750E+18 0.000000 0.000000 0.428450 20886.4 0.000000     0.0 0.0000000000000000000000000000016888970651725894882379466322357848651649023687126286803529936764862164 0.0000000000000007520629996178058541599813374568043201302743614236612224033251550281420350074768066406
 302 7.56250E+18 0.000000 0.000000 0.428462 20887.0 0.000000     0.0 0.0000000000000000000000000000017373122004286424066778498120365028545164711841799038022347442135931188 0.0000000000000007520629996177190794604070261582090299880932549383971696954631624976173043251037597656
 303 7.58750E+18 0.000000 0.000000 0.428474 20887.6 0.000000     0.0 0.0000000000000000000000000000017871180578562489967849865225779262435852155066142243079740084119176275 0.0000000000000007520629996176292479248249834388677693977216776564931333126651225029490888118743896484
 304 7.61250E+18 0.000000 0.000000 0.428486 20888.2 0.000000     0.0 0.0000000000000000000000000000018383546358984242658689125384372012920888055129589661311317478913974682 0.0000000000000007520629996175366553760746671782075677573716106227852407073442009277641773223876953125
 305 7.63750E+18 0.000000 0.000000 0.428497 20888.7 0.000000     0.0 0.0000000000000000000000000000018910630842811468564260716629250975111112647752388999319122329504661052 0.0000000000000007520629996174407101684771616173743662706190917476012369746740660048089921474456787109
 306 7.66250E+18 0.000000 0.000000 0.428509 20889.3 0.000000     0.0 0.0000000000000000000000000000019452857371667007834022237625308574610352411817409104040141428269187391 0.0000000000000007520629996173418067324850772622708708017467624240559587178722722455859184265136718750
 307 7.68750E+18 0.000000 0.000000 0.428520 20889.9 0.000000     0.0 0.0000000000000000000000000000020010661472619172963351439837687773748465666617362716390230279280265556 0.0000000000000007520629996172395506376458036069943754864719812590345693337212651385925710201263427734
 308 7.71250E+18 0.000000 0.000000 0.428531 20890.4 0.000000     0.0 0.0000000000000000000000000000020584491209096830008663043431889599338332476635109520707690548695379598 0.0000000000000007520629996171340404915724932780205567908654086008157779730254333117045462131500244141
 309 7.73750E+18 0.000000 0.000000 0.428542 20890.9 0.000000     0.0 0.0000000000000000000000000000021174807541906566548704948671706220134444057806810417759410086231814273 0.0000000000000007520629996170250790790388410223980617827857237528421663341759995091706514358520507812
 310 7.76250E+18 0.000000 0.000000 0.428553 20891.5 0.000000     0.0 0.0000000000000000000000000000021782084700651165653121121004133917971011581059445295642014410139443008 0.0000000000000007520629996169124691848185415871755375300916060185563161155641864752396941184997558594
 311 7.78750E+18 0.000000 0.000000 0.428564 20892.0 0.000000     0.0 0.0000000000000000000000000000022406810565847893960397783175756802764750749281769948177543045752264422 0.0000000000000007520629996167966052393642054782556898970656967910730639204075487214140594005584716797
 312 7.81250E+18 0.000000 0.000000 0.428575 20892.5 0.000000     0.0 0.0000000000000000000000000000023049487062051487875322225642764824537102493006185115594999645846438051 0.0000000000000007520629996166766983817706116838331071551427132841627365422709772246889770030975341797
 313 7.83750E+18 0.000000 0.000000 0.428586 20893.1 0.000000     0.0 0.0000000000000000000000000000023710630562307793921740830973473651194258852192814749228075789138487654 0.0000000000000007520629996165531430424903707098104951686052968909401705843720264965668320655822753906
 314 7.86250E+18 0.000000 0.000000 0.428596 20893.6 0.000000     0.0 0.0000000000000000000000000000024390772304248972844142220218914937256962536032630980146747454169241296 0.0000000000000007520629996164256433986840246767608245392414665665692385942975306534208357334136962891
 315 7.88750E+18 0.000000 0.000000 0.428607 20894.1 0.000000     0.0 0.0000000000000000000000000000025090458818187742199560942898332304266101376599505714744771722438172849 0.0000000000000007520629996162941008427384209582084188009805619627712314212431010673753917217254638672
 316 7.91250E+18 0.000000 0.000000 0.428617 20894.6 0.000000     0.0 0.0000000000000000000000000000025810252367530300626006522997546090200694022670314541433335453418261565 0.0000000000000007520629996161585153746535595541532779538225830795461490652087377384305000305175781250
 317 7.93750E+18 0.000000 0.000000 0.428627 20895.1 0.000000     0.0 0.0000000000000000000000000000026550731401884255993258451416626112797183338914938590986001724453164516 0.0000000000000007520629996160183939563636773322170196674142281755004457721724975272081792354583740234
 318 7.96250E+18 0.000000 0.000000 0.428637 20895.6 0.000000     0.0 0.0000000000000000000000000000027312491023218793956783611294805710462029567000301955912451470393685340 0.0000000000000007520629996158741310183213847983023498060381386437489581453519349452108144760131835938
 319 7.98750E+18 0.000000 0.000000 0.428647 20896.1 0.000000     0.0 0.0000000000000000000000000000028096143465456607584361548044040689079293573043859958604048449122583144 0.0000000000000007520629996157253321300740714465065625054116730911768495815294954809360206127166748047
 320 8.01250E+18 0.000000 0.000000 0.428657 20896.5 0.000000     0.0 0.0000000000000000000000000000028902318587868609849816865907081650594977852510617343205578178048609664 0.0000000000000007520629996155718986840085846503539812994641711695054109299007905065082013607025146484
 321 8.03750E+18 0.000000 0.000000 0.428667 20897.0 0.000000     0.0 0.0000000000000000000000000000029731664382696540908980970794865835221807954410422884278467920159452633 0.0000000000000007520629996154136334648986191568932532560543121821772238888570427661761641502380371094
 322 8.06250E+18 0.000000 0.000000 0.428677 20897.5 0.000000     0.0 0.0000000000000000000000000000030584847497397746500297911558388932438656692047818083156763805493705786 0.0000000000000007520629996152504378651310223396487019091114357809135793075938636320643126964569091797
 323 8.08750E+18 0.000000 0.000000 0.428686 20898.0 0.000000     0.0 0.0000000000000000000000000000031462553771924186290001353778847338087225456612423569421183586877129512 0.0000000000000007520629996150823118847057941986203272586355419657144771861112531041726469993591308594
 324 8.11250E+18 0.000000 0.000000 0.428696 20898.4 0.000000     0.0 0.0000000000000000000000000000032365488791491311364030221970747062858637266289529641062955888408967843 0.0000000000000007520629996149091569160097821073324528385559703883012083736048225546255707740783691406
 325 8.13750E+18 0.000000 0.000000 0.428705 20898.9 0.000000     0.0 0.0000000000000000000000000000033294378455261334236450213529615636047199230982862298692737437151375574 0.0000000000000007520629996147304799209772229334066963185194193072802271160526288440451025962829589844
 326 8.16250E+18 0.000000 0.000000 0.428715 20899.3 0.000000     0.0 0.0000000000000000000000000000034249969561419305179840159408458397779041484691114839823529484580301659 0.0000000000000007520629996145465767224475745562700870967378697674876608658678378560580313205718994141
 327 8.18750E+18 0.000000 0.000000 0.428724 20899.8 0.000000     0.0 0.0000000000000000000000000000035233030409099616917137787033810742085647573449237208369952031553411601 0.0000000000000007520629996143569542823550738435442428428580200275299638690285064512863755226135253906
 328 8.21250E+18 0.000000 0.000000 0.428733 20900.2 0.000000     0.0 0.0000000000000000000000000000036244351417644017450732238410005136425515559941512926091141483424650747 0.0000000000000007520629996141615139930865681687534870908092097391284269747302460018545389175415039062
 329 8.23750E+18 0.000000 0.000000 0.428742 20900.7 0.000000     0.0 0.0000000000000000000000000000037284745763722205630551645021319624619396931876227184249968661326497275 0.0000000000000007520629996139600586394157522789464669084501182057256318813642792520113289356231689453
 330 8.26250E+18 0.000000 0.000000 0.428751 20901.1 0.000000     0.0 0.0000000000000000000000000000038355050036779834174746944602603923539186412201833071177317028666554400 0.0000000000000007520629996137525882213426261741231822957807454273215785889306062017567455768585205078
 331 8.28750E+18 0.000000 0.000000 0.428760 20901.5 0.000000     0.0 0.0000000000000000000000000000039456124913398016375364131653970897134017490456036830925343811525044460 0.0000000000000007520629996135389055236408846013322803206597707073588487958204495953395962715148925781
 332 8.31250E+18 0.000000 0.000000 0.428769 20902.0 0.000000     0.0 0.0000000000000000000000000000040588855851047125848918770924998760346894550052512141656558728932048313 0.0000000000000007520629996133188133310842223076224080509458733492800242004250321770086884498596191406
 333 8.33750E+18 0.000000 0.000000 0.428777 20902.4 0.000000     0.0 0.0000000000000000000000000000041754153801863378699614775948838660258615035339703267650961659730701988 0.0000000000000007520629996130919172132200287870908596223564119599702681995267994352616369724273681641
 334 8.36250E+18 0.000000 0.000000 0.428786 20902.8 0.000000     0.0 0.0000000000000000000000000000042952955946958866288069024087299014612372086117858894389407595286473117 0.0000000000000007520629996128583157776614566662133115009620468877082899439301399979740381240844726562
 335 8.38750E+18 0.000000 0.000000 0.428794 20903.2 0.000000     0.0 0.0000000000000000000000000000044186226451902538322409418741067294637011637609480632679726470745141491 0.0000000000000007520629996126176145939558954390870578224801367393792528304174993536435067653656005859
 336 8.41250E+18 0.000000 0.000000 0.428803 20903.6 0.000000     0.0 0.0000000000000000000000000000045454957243969663949919143972281839700554639020725408320233439929718638 0.0000000000000007520629996123698136621033451057120985869106815149831568589888775022700428962707519531
 337 8.43750E+18 0.000000 0.000000 0.428811 20904.0 0.000000     0.0 0.0000000000000000000000000000046760168811762987799165015543974241667703200890793951658749177620574711 0.0000000000000007520629996121145185516511951601857279299710398214051654264267199323512613773345947266
 338 8.46250E+18 0.000000 0.000000 0.428819 20904.4 0.000000     0.0 0.0000000000000000000000000000048102911027895762505243830528324363492988453621444854461362649531836178 0.0000000000000007520629996118516306549862929760322693855905513103665693819266380160115659236907958984
 339 8.48750E+18 0.000000 0.000000 0.428827 20904.8 0.000000     0.0 0.0000000000000000000000000000049484263995360494774987159171447172604097038499538197503530646657904004 0.0000000000000007520629996115808541492691806738246935555572349370312412730754658696241676807403564453
 340 8.51250E+18 0.000000 0.000000 0.428836 20905.2 0.000000     0.0 0.0000000000000000000000000000050905338918286758730323134447120136665116938816382250760000163551410324 0.0000000000000007520629996113020904268867056270873239738004303531204719490688148653134703636169433594
 341 8.53750E+18 0.000000 0.000000 0.428844 20905.6 0.000000     0.0 0.0000000000000000000000000000052367278997779161899938630958403992056941655471927389376738571198349930 0.0000000000000007520629996110149450573862573299174547760374961655194248066891304915770888328552246094
 342 8.56250E+18 0.000000 0.000000 0.428851 20906.0 0.000000     0.0 0.0000000000000000000000000000053871260353589012108432503567046120658246879463403186284115680846648905 0.0000000000000007520629996107193194331546831558394094961977720259493906951320241205394268035888671875
 343 8.58750E+18 0.000000 0.000000 0.428859 20906.4 0.000000     0.0 0.0000000000000000000000000000055418492972295377369472669294095248094806225917740710957091135928153968 0.0000000000000007520629996104150163389656778519018352021399372378529513127887184964492917060852050781
 344 8.61250E+18 0.000000 0.000000 0.428867 20906.8 0.000000     0.0 0.0000000000000000000000000000057010221682849581151516757127857994307625818402730759166812902758876441 0.0000000000000007520629996101014441291403256592506730974400297115578517548328818520531058311462402344
 345 8.63750E+18 0.000000 0.000000 0.428875 20907.1 0.000000     0.0 0.0000000000000000000000000000058647727160196302850037476515187844755369376983191133835015784571790020 0.0000000000000007520629996097788000189049318308372761142393701436215103228732914431020617485046386719
 346 8.66250E+18 0.000000 0.000000 0.428882 20907.5 0.000000     0.0 0.0000000000000000000000000000060332326957820736582341765396329797887168324281763758977766083977863776 0.0000000000000007520629996094464923625805806078075854561139964443716721120836155023425817489624023438
 347 8.68750E+18 0.000000 0.000000 0.428890 20907.9 0.000000     0.0 0.0000000000000000000000000000062065376570047432340686935129252886500347578780149987870776928800313065 0.0000000000000007520629996091044225525541193636859246569932482655296279716594654018990695476531982422
 348 8.71250E+18 0.000000 0.000000 0.428897 20908.2 0.000000     0.0 0.0000000000000000000000000000063848270524930722770748499535355483402051428841970212437706497922765245 0.0000000000000007520629996087522947659860902190452643186651445622592504491876752581447362899780273438
 349 8.73750E+18 0.000000 0.000000 0.428905 20908.6 0.000000     0.0 0.0000000000000000000000000000065682443508648581505652811406849526070559985232613809510947324111759096 0.0000000000000007520629996083898131800370352944585750429177042897244120922550791874527931213378906250
 350 8.76250E+18 0.000000 0.000000 0.428912 20909.0 0.000000     0.0 0.0000000000000000000000000000067569371522290410203683641228054271991885288039185404823730362056214137 0.0000000000000007520629996080166819718674967104988274315389464030889854484485113061964511871337890625
 351 8.78750E+18 0.000000 0.000000 0.428919 20909.3 0.000000     0.0 0.0000000000000000000000000000069510573071952393881910157216756501741304176858561529118337600524476569 0.0000000000000007520629996076323094957985587083119626881049088126807156129416398471221327781677246094
 352 8.81250E+18 0.000000 0.000000 0.428926 20909.7 0.000000     0.0 0.0000000000000000000000000000071507610393150130154205553626091263161067473321951659112642342078281421 0.0000000000000007520629996072368929670565265408493337447569122150570208873432420659810304641723632812
 353 8.83750E+18 0.000000 0.000000 0.428933 20910.0 0.000000     0.0 0.0000000000000000000000000000073562090710480514962801798268558465324187849826136176338590092835689934 0.0000000000000007520629996068297421323493318227812053390003341722669372160225975676439702510833740234
 354 8.86250E+18 0.000000 0.000000 0.428940 20910.3 0.000000     0.0 0.0000000000000000000000000000075675667533613075724605284501296879233585416321178633770515574465661126 0.0000000000000007520629996064106597764506693011562245386938539877530462973709290963597595691680908203
 355 8.88750E+18 0.000000 0.000000 0.428947 20910.7 0.000000     0.0 0.0000000000000000000000000000077850041990578180326073954882039869686302717453325597482728567372763179 0.0000000000000007520629996059791528612947758435960090134841699201218023773662935127504169940948486328
 356 8.91250E+18 0.000000 0.000000 0.428954 20911.0 0.000000     0.0 0.0000000000000000000000000000080086964199495777695329952700016550964895372214477136317611684653986468 0.0000000000000007520629996055352213868816514501005587633712819693732054560086908168159425258636474609
 357 8.93750E+18 0.000000 0.000000 0.428961 20911.3 0.000000     0.0 0.0000000000000000000000000000082388234679812557472215814727037212959536102484392708782275913201841133 0.0000000000000007520629996050782737075323803618158149919312280458350006284717892413027584552764892578
 358 8.96250E+18 0.000000 0.000000 0.428967 20911.7 0.000000     0.0 0.0000000000000000000000000000084755705804232298601911551525887612608912108756307283040391678508444365 0.0000000000000007520629996046077181775680468198877189027400460598349329899292570189572870731353759766
 359 8.98750E+18 0.000000 0.000000 0.428974 20912.0 0.000000     0.0 0.0000000000000000000000000000087191283292425455200918278290510148798852976745183831412007989189182284 0.0000000000000007520629996041234561893754981978405940297270756630942933895767055219039320945739746094
 360 9.01250E+18 0.000000 0.000000 0.428981 20912.3 0.000000     0.0 0.0000000000000000000000000000089696927747816520943344274453084813211636381459975679715038372096160537 0.0000000000000007520629996036251919201152766162474109746803358107769543750009688665159046649932861328
 361 9.03750E+18 0.000000 0.000000 0.428987 20912.6 0.000000     0.0 0.0000000000000000000000000000092274656238637585169118062919518913710968100812514875996080233517155343 0.0000000000000007520629996031123337241084663162541109411758644132106610413757152855396270751953125000
 362 9.06250E+18 0.000000 0.000000 0.428994 20912.9 0.000000     0.0 0.0000000000000000000000000000094926543924531081562095024947141918594504920174504160879310946770370324 0.0000000000000007520629996025844871709024567919579880649310200772805767854833902674727141857147216797
 363 9.08750E+18 0.000000 0.000000 0.429000 20913.3 0.000000     0.0 0.0000000000000000000000000000097654725730026783212938454438700191170583539677189842423079680743614893 0.0000000000000007520629996020411592224314849109806600155925010615931558533020506729371845722198486328
 364 9.11250E+18 0.000000 0.000000 0.429006 20913.6 0.000000     0.0 0.0000000000000000000000000000100461398066236777190185405238301797431163850630322844265499197881757480 0.0000000000000007520629996014821526634692454203707738610189866695909799432229192461818456649780273438
 365 9.13750E+18 0.000000 0.000000 0.429013 20913.9 0.000000     0.0 0.0000000000000000000000000000103348820602132848921225762563099113078940139498274205309223366264255741 0.0000000000000007520629996009064814178842120553715649405038734184869575472021097084507346153259277344
 366 9.16250E+18 0.000000 0.000000 0.429019 20914.2 0.000000     0.0 0.0000000000000000000000000000106319318086901545922536977874409104797765557340348947253109140692174845 0.0000000000000007520629996003143427009026900689343861861884820048385069668483993154950439929962158203
 367 9.18750E+18 0.000000 0.000000 0.429025 20914.5 0.000000     0.0 0.0000000000000000000000000000109375282224770245955237276050061459328350851223791587222190251181709606 0.0000000000000007520629995997049476516194584492538258695075296424159549957266790443100035190582275391
 368 9.21250E+18 0.000000 0.000000 0.429031 20914.8 0.000000     0.0 0.0000000000000000000000000000112519173603867265939034522315224306801030595860635925271170502086343739 0.0000000000000007520629995990777046243556014374758251940370542415470467290106171276420354843139648438
 369 9.23750E+18 0.000000 0.000000 0.429037 20915.1 0.000000     0.0 0.0000000000000000000000000000115753523680645458833458070523767242979278704429884948657897804986730480 0.0000000000000007520629995984322191886585085276976782954944144091169455634826590539887547492980957031
 370 9.26250E+18 0.000000 0.000000 0.429043 20915.3 0.000000     0.0 0.0000000000000000000000000000119080936821520252285102519270441151659822066174250006296260181169947892 0.0000000000000007520629995977678996988492639610653263774556480554533965943164730560965836048126220703
 371 9.28750E+18 0.000000 0.000000 0.429049 20915.6 0.000000     0.0 0.0000000000000000000000000000122504092403271909090488050521633635199287626415999971885741485081061283 0.0000000000000007520629995970844503320884098581517400417087741357202723690988932503387331962585449219
 372 9.31250E+18 0.000000 0.000000 0.429055 20915.9 0.000000     0.0 0.0000000000000000000000000000126025746974025401791250810039841033146526723659087557091380410276908149 0.0000000000000007520629995963810822274707252071515075596885098636878996813948106137104332447052001953
 373 9.33750E+18 0.000000 0.000000 0.429060 20916.2 0.000000     0.0 0.0000000000000000000000000000129648736476470878341216163012605055826290158847188312831035314209080606 0.0000000000000007520629995956572037393172942492105701349708931496840236263778933789581060409545898438
 374 9.36250E+18 0.000000 0.000000 0.429066 20916.5 0.000000     0.0 0.0000000000000000000000000000133375978535102504168089790559282840884686414675923648587755341100260354 0.0000000000000007520629995949122232219492012254748689711319619040363892992218097788281738758087158203
 375 9.38750E+18 0.000000 0.000000 0.429072 20916.8 0.000000     0.0 0.0000000000000000000000000000137210474809475908070728514250857673640906884144218628445711800291669938 0.0000000000000007520629995941456476373006830035660217378184143853514509459046166739426553249359130859
 376 9.41250E+18 0.000000 0.000000 0.429077 20917.0 0.000000     0.0 0.0000000000000000000000000000141155313415116212169512817099929565192509210469606162512438027859744014 0.0000000000000007520629995933567867320796711981542931725356281556782445107955936691723763942718505859
 377 9.43750E+18 0.000000 0.000000 0.429083 20917.3 0.000000     0.0 0.0000000000000000000000000000145213671414310651973586257388035134925122854260609838525594948005986615 0.0000000000000007520629995925452460758335553033369774110009618219019333906771862530149519443511962891
 378 9.46250E+18 0.000000 0.000000 0.429088 20917.6 0.000000     0.0 0.0000000000000000000000000000149388817378594638674650822198127984521870843285107206969314215838829308 0.0000000000000007520629995917100395924308090543573097925078119012354260775055081467144191265106201172
 379 9.48750E+18 0.000000 0.000000 0.429094 20917.8 0.000000     0.0 0.0000000000000000000000000000153684114025110633103959392401773693906919346897847147085222392701515416 0.0000000000000007520629995908505756361925166923612315206322163040064676664542275830172002315521240234
 380 9.51250E+18 0.000000 0.000000 0.429099 20918.1 0.000000     0.0 0.0000000000000000000000000000158103020928932838764790152374532540103348559659124138619771755533022112 0.0000000000000007520629995899662625614397624584946837989502129405428032526970127946697175502777099609
 381 9.53750E+18 0.000000 0.000000 0.429105 20918.3 0.000000     0.0 0.0000000000000000000000000000162649097313447750599943409100812681678821804054413949994186563535596043 0.0000000000000007520629995890563115072673253409522548988965190246147596297987547586672008037567138672
 382 9.56250E+18 0.000000 0.000000 0.429110 20918.6 0.000000     0.0 0.0000000000000000000000000000167326004921344145685799934816538121198682066481002764233706356839775387 0.0000000000000007520629995881199336127699843279285330919058517699926635913243444520048797130584716797
 383 9.58750E+18 0.000000 0.000000 0.429115 20918.9 0.000000     0.0 0.0000000000000000000000000000172137510968078232654312181134200717728259826637118909010779517795731142 0.0000000000000007520629995871564386246556710340937831154835887387255510816430614795535802841186523438
 384 9.61250E+18 0.000000 0.000000 0.429120 20919.1 0.000000     0.0 0.0000000000000000000000000000177087491180658988089077754253051279082754031236582881017560147332010596 0.0000000000000007520629995861651362896323170741182697071351074928624580451241854461841285228729248047
 385 9.63750E+18 0.000000 0.000000 0.429125 20919.4 0.000000     0.0 0.0000000000000000000000000000182179932923824827051736517381596424623380373889330517423040584222655344 0.0000000000000007520629995851449419239552435567695517400831442013375838229194414452649652957916259766
 386 9.66250E+18 0.000000 0.000000 0.429130 20919.6 0.000000     0.0 0.0000000000000000000000000000187418938416401424825346312182561853352567109375252562309662684982369574 0.0000000000000007520629995840953624895586873496692468839743971227573826610068863374181091785430908203
 387 9.68750E+18 0.000000 0.000000 0.429135 20919.9 0.000000     0.0 0.0000000000000000000000000000192808728040320175403482917061955882907463245712360549174603008926601019 0.0000000000000007520629995830154119103111221880605904781022627743347630513426338438875973224639892578
 388 9.71250E+18 0.000000 0.000000 0.429140 20920.1 0.000000     0.0 0.0000000000000000000000000000198353643744939659187302976860191299377785577271388938229050779126705989 0.0000000000000007520629995819040055024678691807111413956894773250039243350784090580418705940246582031
 389 9.73750E+18 0.000000 0.000000 0.429145 20920.3 0.000000     0.0 0.0000000000000000000000000000204058152549503713541250403040721810012966764144217951773385959332583910 0.0000000000000007520629995807606502279631651952425173063827390333713207581922688405029475688934326172
 390 9.76250E+18 0.000000 0.000000 0.429150 20920.6 0.000000     0.0 0.0000000000000000000000000000209926850146489041118480207001047021008752495400985059048790374687344419 0.0000000000000007520629995795840641878260260874709241512634633718137333602271610288880765438079833984
 391 9.78750E+18 0.000000 0.000000 0.429155 20920.8 0.000000     0.0 0.0000000000000000000000000000215964464608837519319616917009819738459163268773206168045097578574876017 0.0000000000000007520629995783735571287643834720666266678370279023801980855523652280680835247039794922
 392 9.81250E+18 0.000000 0.000000 0.429160 20921.0 0.000000     0.0 0.0000000000000000000000000000222175860203934886556753147199613196079632121889561823992104011048767682 0.0000000000000007520629995771280443670335584577971837293261687940049142753196065314114093780517578125
