EH[3] Te[3] dEH[3] EH[3] Te[3] dEH[3]





One-dimensional model
Timestep=      2
j, (j+.5)*DNHI, y1H[j], y1He[j], EH[j], Te[j], EHII[j], THII[j], dEH[j], tauHIIe[j]
  10 2.62500E+17 0.994324348262203 0.996248 0.001109 107.502038357071513 0.001108 20544.959102254983009 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000019766748191496210662341641584982119664803534068401192486108541856992815155535936356
  11 2.87500E+17 0.994770941807382 0.996364 0.001051 101.985700565479320 0.001051 21153.233876220787351 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000018207782254438784053833243099997184973437800750673768584997347375065146479755640030
  12 3.12500E+17 0.995176011033373 0.996477 0.000998 96.819209105036279 0.000998 21765.803772667124576 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000016794348929433386836095545497745255040561597183147377054801552276330767199397087097
  13 3.37500E+17 0.995543864236958 0.996586 0.000948 91.976416170579355 0.000948 22381.947416795883328 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000015511245794378455238207594812194929899381575400747258243472348482328015961684286594
  14 3.62500E+17 0.995878330874204 0.996692 0.000900 87.433359581934951 0.000901 23000.954999309658888 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000014344978873440386595052768302806653246756888996709072663093831323521953891031444073
  15 3.87500E+17 0.996182817047500 0.996794 0.000856 83.168068813208635 0.000857 23622.133443596336292 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000013283561035825487571298133796305877727213966624231211710593925090506672859191894531
  16 4.12500E+17 0.996460354420030 0.996892 0.000815 79.160388287545743 0.000816 24244.811139730492869 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000012316335009423369867486681158102106688691760172230712372387628761316591408103704453
  17 4.37500E+17 0.996713643338938 0.996987 0.000776 75.391816534445738 0.000777 24868.342194385386392 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000011433817928060310120366779548561189488887582689226026302908856280282634543254971504
  18 4.62500E+17 0.996945090857476 0.997079 0.000739 71.845359882157211 0.000740 25492.110158980391134 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000010627564724153291999917223618915933633392657013935008077087918110237296787090599537
  19 4.87500E+17 0.997156844265443 0.997168 0.000705 68.505399439124275 0.000706 26115.531211685942253 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000009890048020772871432575035615218371576964096667549980641809259651608954300172626972
  20 5.12500E+17 0.997350820665160 0.997255 0.000672 65.357570202559927 0.000673 26738.056781878574839 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000009214552475069629917486642754847356668907438761930307064007550366113719064742326736
  21 5.37500E+17 0.997528733066379 0.997338 0.000641 62.388651216485769 0.000643 27359.175617840759514 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000008595081784543026178444126799383825885767185935326130646200182283678259409498423338
  22 5.62500E+17 0.997692113416985 0.997418 0.000613 59.586465784218092 0.000614 27978.415309553562111 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000008026276793758788283916071826717096004785951397234521845908128412361293158028274775
  23 5.87500E+17 0.997842332936353 0.997496 0.000585 56.939790820015524 0.000586 28595.343288257336098 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000007503343336118269699573822593720401032383649159679492746805040681579157535452395678
  24 6.12500E+17 0.997980620074145 0.997571 0.000559 54.438274500603349 0.000561 29209.567332590100705 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000007021988617099530344370098178390769920640497118235015018561373523198199109174311161
  25 6.37500E+17 0.998108076378421 0.997644 0.000535 52.072361449004795 0.000536 29820.735617828177055 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000006578365095135211276581644569450029296020869766894231117637659167485253419727087021
  26 6.62500E+17 0.998225690522682 0.997715 0.000512 49.833224750265920 0.000513 30428.536349693476950 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000006169020946951155071378077384587632882061341512257702894561628426117749768309295177
  27 6.87500E+17 0.998334350711318 0.997783 0.000490 47.712704161131704 0.000491 31032.697027653346595 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000005790856318166412134711234661247038418157667057783880362742401359810173744335770607
  28 7.12500E+17 0.998434855656407 0.997849 0.000470 45.703249933552975 0.000471 31632.983384560979175 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000005441084659461556077876029785132991740590932483662752611186519402508565690368413925
  29 7.37500E+17 0.998527924295469 0.997913 0.000450 43.797871725170168 0.000451 32229.198050104434515 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000005117198535458564461485373538676717279158198755974207034419309891859484196174889803
  30 7.62500E+17 0.998614204399332 0.997974 0.000431 41.990092118825977 0.000432 32821.178984971491445 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000004816939369323718998411976149465140962568824248974091312147649546204775106161832809
  31 7.87500E+17 0.998694280201191 0.998034 0.000414 40.273904317916113 0.000415 33408.797731033693708 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000004538270652394700285711243901363132414562333933159149219199735014740326732862740755
  32 8.12500E+17 0.998768679162187 0.998092 0.000397 38.643733625240074 0.000398 33991.957520528696477 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000004279354206020685140562884193554588583475155134197055479400306765569439448881894350
  33 8.37500E+17 0.998837877974902 0.998148 0.000381 37.094402350227362 0.000382 34570.591284233349143 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000004038529133464224502704272866058076970202767189236796362486470179931075108470395207
  34 8.62500E+17 0.998902307893985 0.998202 0.000366 35.621097823244959 0.000367 35144.659595123397594 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000003814293143994336146501848997685598279138650028457672514284326759081977797904983163
  35 8.87500E+17 0.998962359472395 0.998254 0.000351 34.219343226403282 0.000352 35714.148580350723932 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000003605285970037966087044232815478178002809620601216587451598449831635662121698260307
  36 9.12500E+17 0.999018386772362 0.998305 0.000338 32.884970978115859 0.000339 36279.067830550658982 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000003410274632162093900418325549007274188159886659550289102899034432425651175435632467
  37 9.37500E+17 0.999070711111882 0.998354 0.000325 31.614098433882603 0.000325 36839.448331455620064 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000003228140336364440751961830031874702241261389426383335244860606216832366044400259852
  38 9.62500E+17 0.999119624400331 0.998402 0.000312 30.403105688574588 0.000313 37395.340439186496951 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000003057866814131870432327224179934241604844142918920459452494786667386961198644712567
  39 9.87500E+17 0.999165392110378 0.998448 0.000300 29.248615286120263 0.000301 37946.811916790698888 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002898529938524072751842364875955084354915311956949462192378863534258925938047468662
  40 1.01250E+18 0.999208255927808 0.998492 0.000289 28.147473661127151 0.000290 38493.946046265315090 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002749288469508675493319884700522357545555938792441498519369957875824184156954288483
  41 1.03750E+18 0.999248436115927 0.998535 0.000278 27.096734153796717 0.000279 39036.839827146584867 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002609375799287133368544852580634928026648470459583384643484360587706305523170158267
  42 1.06250E+18 0.999286133626902 0.998577 0.000268 26.093641454684111 0.000269 39575.602269821210939 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002478092583717415819635211630606886114856962336129862821756941748674307746114209294
  43 1.08750E+18 0.999321531988584 0.998618 0.000258 25.135617349560391 0.000259 40110.352789294855029 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002354800159423385344327004988808870197244962465159344010973141436693367722909897566
  44 1.11250E+18 0.999354798992020 0.998657 0.000249 24.220247647007010 0.000249 40641.219702778791543 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002238914658021097506934648619601743413109996464923197529231502223012739705154672265
  45 1.13750E+18 0.999386088201915 0.998695 0.000240 23.345270182531944 0.000240 41168.338832523091696 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002129901739310248996892334486511577731724111385668747891027063889879400448990054429
  46 1.16250E+18 0.999415540309721 0.998732 0.000231 22.508563803066522 0.000232 41691.852213905767712 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000002027271874383074370251487281877487515939073839993766058646673666743254216271452606
  47 1.18750E+18 0.999443284346751 0.998767 0.000223 21.708138244784625 0.000223 42211.906907029871945 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001930576117690229539121263037981252279578748277860585644619129119803346839034929872
  48 1.21250E+18 0.999469438772694 0.998802 0.000215 20.942124825383392 0.000215 42728.653909401429701 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001839402314132651537316807036332200607184664674214276988521710176627266264404170215
  49 1.23750E+18 0.999494112453168 0.998835 0.000207 20.208767879359229 0.000208 43242.247165905748261 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001753371693496238293321962178053431520851941117674274435260517446266703700530342758
  50 1.26250E+18 0.999517405538362 0.998868 0.000200 19.506416871487467 0.000201 43752.842672214450431 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001672135810010174079332529956844703576646877387607451428443161578485387508408166468
  51 1.28750E+18 0.999539410253456 0.998899 0.000193 18.833519129739525 0.000194 44260.597666488261893 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001595373789653120651650559113685980838357401538195001170113151989227162630413658917
  52 1.31250E+18 0.999560211610300 0.998929 0.000187 18.188613144311056 0.000187 44765.669904784117534 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001522789852066615971337613080551573428049749266498084660642620136172808997798711061
  53 1.33750E+18 0.999579888048751 0.998959 0.000180 17.570322384346753 0.000181 45268.217014507688873 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001454111077706664170989551023978723540801791555279406670947439650376509234774857759
  54 1.36250E+18 0.999598512015138 0.998988 0.000174 16.977349588387867 0.000175 45768.395920792936522 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001389085394160226865598626393282146449474514520985702725579258309807073601405136287
  55 1.38750E+18 0.999616150484479 0.999015 0.000168 16.408471488576776 0.000169 46266.362340434439830 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001327479758483012259012925361562210184081737958825824457743947082377644619555212557
  56 1.41250E+18 0.999632865432338 0.999042 0.000163 15.862533932281510 0.000163 46762.270338005975646 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001269078514998006109265606337593849907023350671865819937374209036562433539074845612
  57 1.43750E+18 0.999648714261563 0.999068 0.000157 15.338447368080518 0.000158 47256.271939197045867 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001213681910262259292830300883821240533540751858391056527616824745052781509002670646
  58 1.46250E+18 0.999663750188577 0.999093 0.000152 14.835182666016120 0.000153 47748.516796103016532 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001161104748954674530791450779185075531035653303215741103705804793122524642967619002
  59 1.48750E+18 0.999678022593348 0.999118 0.000147 14.351767244709164 0.000148 48239.151900189921435 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001111175176185599376151597425827999042546778644509344814890472452617586895939894021
  60 1.51250E+18 0.999691577336775 0.999142 0.000142 13.887281480359745 0.000143 48728.321338102665322 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001063733573340142413826182054498014859855842158607986379110360575239724312268663198
  61 1.53750E+18 0.999704457048744 0.999165 0.000138 13.440855374860991 0.000138 49216.166086188291956 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000001018631555948404414319753301641108464140913970091121046844528930108708664192818105
  62 1.56250E+18 0.999716701389844 0.999187 0.000133 13.011665462249150 0.000134 49702.823839857817802 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000975731063328639629432451863699272803677844393010787924294668904678928811335936189
  63 1.58750E+18 0.999728347289337 0.999209 0.000129 12.598931934523865 0.000130 50188.428874001052463 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000934903530838135995632060986107460440513951679680200261817607509939875853888224810
  64 1.61250E+18 0.999739429161743 0.999230 0.000125 12.201915969513575 0.000126 50673.111931281506259 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000896029136546260378860398216756132278154888912441156090509658538323378706991206855
  65 1.63750E+18 0.999749979104147 0.999250 0.000121 11.819917244952762 0.000122 51157.000134739340865 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000858996115023187180582662931668388550410798468451022157944818591346347602666355669
  66 1.66250E+18 0.999760027076098 0.999270 0.000117 11.452271624289889 0.000118 51640.216922471146972 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000823700131683014735278010501803682641032164674168932383575836286837557054241187871
  67 1.68750E+18 0.999769601063785 0.999289 0.000114 11.098349000975713 0.000114 52122.882001057638263 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000790043711831895618701067041813631974222993411329855049408943390432114028953947127
  68 1.71250E+18 0.999778727230003 0.999308 0.000110 10.757551289098688 0.000111 52605.111315981535881 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000757935719163013071650051149050776613115642098789631446193598707239402756385970861
  69 1.73750E+18 0.999787430051262 0.999326 0.000107 10.429310549251401 0.000107 53087.017036497687513 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000727290878985772132241245460620715379337180344156085786983673147076956411183346063
  70 1.76250E+18 0.999795732443242 0.999343 0.000104 10.113087239437355 0.000104 53568.707553078056662 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000698029341967960770896002704108624975011757789049371208337652072728474195173475891
  71 1.78750E+18 0.999803655875701 0.999360 0.000101 9.808368581669265 0.000101 54050.287485706532607 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000670076284589822717485753422188912728205522665933959564846938983251334320812020451
  72 1.81250E+18 0.999811220477808 0.999377 0.000098 9.514667035678505 0.000098 54531.857701787623228 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000643361542897435073178638280326805581939272792440884403668971414091970473236870021
  73 1.83750E+18 0.999818445134781 0.999393 0.000095 9.231518871854089 0.000095 55013.515341342557804 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000617819276489470809932398765296006984334597730382762409331171005177907318284269422
  74 1.86250E+18 0.999825347576629 0.999409 0.000092 8.958482836168489 0.000092 55495.353849517465278 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000593387659970105254143565780036033564729169120004963026981936735637646052055060863
  75 1.88750E+18 0.999831944459712 0.999424 0.000089 8.695138900429111 0.000089 55977.463014117209241 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000570008599384062538234294481102520876723088536117101891159686388732552586589008570
  76 1.91250E+18 0.999838251441764 0.999438 0.000087 8.441087091726947 0.000087 56459.929008118495403 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000547627471376517273305243867563129052533085741107764926865336674310924536257516593
  77 1.93750E+18 0.999844283250957 0.999453 0.000084 8.195946395438616 0.000084 56942.834435643475445 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000526192883072835291786880101516540971833264678232848981587546632887608666351297870
  78 1.96250E+18 0.999850053749541 0.999467 0.000082 7.959353726583189 0.000082 57426.258381020561501 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000505656450829453306471895864886119717995125472112795216158773192738351553998654708
  79 1.98750E+18 0.999855575992531 0.999480 0.000079 7.730962964740485 0.000080 57910.276460079301614 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000485972596214580084460908085471090415512989444117664068539461097451237492350628600
  80 2.01250E+18 0.999860862281860 0.999493 0.000077 7.510444048109886 0.000077 58394.960873417847324 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000467098357717462943458592181213513666298878993074408100261152299026434775441884995
  81 2.03750E+18 0.999865924216410 0.999506 0.000075 7.297482122628876 0.000075 58880.380460739281261 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000448993216838182901254324955569520815728433492600231067247429361799504476948641241
  82 2.06250E+18 0.999870772738250 0.999518 0.000073 7.091776742382475 0.000073 59366.600755997780652 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000431618937327563045379376214306801676219338918469382361010888704555554795661009848
  83 2.08750E+18 0.999875418175417 0.999530 0.000071 6.893041117820718 0.000071 59853.684043620043667 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000414939416464394602013820345259206757038809954386665275558737642214168772625271231
  84 2.11250E+18 0.999879870281525 0.999542 0.000069 6.701001408563791 0.000069 60341.689413871274155 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000398920547367843881698793371888447045677561845492989600582209308576864259521244094
  85 2.13750E+18 0.999884138272459 0.999553 0.000067 6.515396057814993 0.000067 60830.672819289524341 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000383530091423382113995830416094524536414505626788050695078965968143336340290261433
  86 2.16250E+18 0.999888230860402 0.999564 0.000065 6.335975165623112 0.000065 61320.687130274367519 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000368737559988020532346358642703529316253912754423739634801818199072442894248524681
  87 2.18750E+18 0.999892156285415 0.999575 0.000063 6.162499898438751 0.000063 61811.782190446414461 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000354514104624209462359523241017127669227685852378615695423835774136023246683180332
  88 2.21250E+18 0.999895922344753 0.999585 0.000061 5.994741932596305 0.000062 62304.004871223689406 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000340832415171341517925127434472770697678218773676790302002911903223036915733246133
  89 2.23750E+18 0.999899536420116 0.999595 0.000060 5.832482929524848 0.000060 62797.399126026430167 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000327666625019520315626032827669870552968749821389409453793392645870596879831282422
  90 2.26250E+18 0.999903005502986 0.999605 0.000058 5.675514040649897 0.000058 63292.006044214125723 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000314992223022217226404869463543099415907272962555545010908744640865108976868214086
  91 2.28750E+18 0.999906336218209 0.999615 0.000057 5.523635440093254 0.000057 63787.863902794488240 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000302785971527003360214253452546754495682587817931422292288060060805321427324088290
  92 2.31250E+18 0.999909534845954 0.999624 0.000055 5.376655883412974 0.000055 64285.008218925489928 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000291025830032174553006416873400060444208983211099405331943185126775119897502008826
  93 2.33750E+18 0.999912607342174 0.999633 0.000054 5.234392290749009 0.000054 64783.471800921623071 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000279690884055245635718452785039841135637205521361925311760870949129298423940781504
  94 2.36250E+18 0.999915559357691 0.999642 0.000052 5.096669352854606 0.000052 65283.284798008498910 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000268761278794646546886906753279672757973237296185648804482115625802407521405257285
  95 2.38750E+18 0.999918396255995 0.999650 0.000051 4.963319158598929 0.000051 65784.474750148641760 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000258218157235601187976638718396059818073426245155645747278265467183899772862787358
  96 2.41250E+18 0.999921123129876 0.999658 0.000050 4.834180842623963 0.000050 66287.066636329938774 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000248043602354261248718208210760251933879941015971996184593696688214237155989394523
  97 2.43750E+18 0.999923744816950 0.999667 0.000048 4.709100251928640 0.000048 66791.082922249683179 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000238220583122925516667601474917174217338467111712874303827355837448465081251924857
  98 2.46250E+18 0.999926265914182 0.999674 0.000047 4.587929630236737 0.000047 67296.543607725689071 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000228732904027682800175517390590457610003493107680854238509399189993587242497596890
  99 2.48750E+18 0.999928690791467 0.999682 0.000046 4.470527319081874 0.000046 67803.466272648147424 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000219565157847739358264628995061635899012248660630771421396062459407971800828818232
 100 2.51250E+18 0.999931023604347 0.999689 0.000045 4.356757474614461 0.000045 68311.866122862658813 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000210702681455749779677178226411920169914884174540581097132344035038897800404811278
 101 2.53750E+18 0.999933268305915 0.999697 0.000044 4.246489799201555 0.000044 68821.756035062469891 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000202131514419366894178416826626220853522081977387687528593604446847109556983923540
 102 2.56250E+18 0.999935428657973 0.999704 0.000042 4.139599286951739 0.000043 69333.146600988315186 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000193838360210535916596538894688161770610800556370447450950204870689930203297990374
 103 2.58750E+18 0.999937508241494 0.999711 0.000041 4.035965982354043 0.000041 69846.046171978872735 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000185810549828287531731374161251367371153198016529178678208668318294627397335716523
 104 2.61250E+18 0.999939510466438 0.999717 0.000040 3.935474751272587 0.000040 70360.460901970232953 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000178036007677927059928624950364734815346536484854203269845990265096702387381810695
 105 2.63750E+18 0.999941438580962 0.999724 0.000039 3.838015063587512 0.000039 70876.394790441961959 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000170503219536365901325079983161851634337826181779221407469430971115542661209474318
 106 2.66250E+18 0.999943295680073 0.999730 0.000038 3.743480786818303 0.000038 71393.849725575346383 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000163201202466614123416025875527716823469618615208269897087073330155249095696490258
 107 2.68750E+18 0.999945084713756 0.999736 0.000037 3.651769990107764 0.000038 71912.825525866457610 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000156119476552970812794338923872225527320649075075136840849883423931743209323030896
 108 2.71250E+18 0.999946808494621 0.999742 0.000037 3.562784757984092 0.000037 72433.319982714645448 0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0.0000000000000000000149248038319932710808523988804386389348782292505400762531661551513195718143833801
 109 2.73750E+18 0.999948469705087 0.999748 0.000036 3.485334365527701 0.000036 72768.888032963965088 0.0000000000000000000000365298592209255521003031800809984718423479692920647536949485534307768830331042 0.0000000000000000000142577335731123166773437012468937729775039610411089771070669574015710168168880045
