InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





One-dimensional model
Timestep=  12000
j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
  11 2.87500E+17 0.000000000000000 0.000000 0.166738 16256.613827445311472 0.154531 16256.613827437915461 0.000000 12869.796081033453447 0.000000 16256.609162626320540 0.012208 16256.613827445282368 0.0000000000
  12 3.12500E+17 0.000000000000000 0.000000 0.166608 16243.924723307192835 0.154410 16243.924723299687685 0.000000 12856.320431626631034 0.000000 16243.920014570139756 0.012198 16243.924723307180102 0.0000000000
  13 3.37500E+17 0.000000000000000 0.000000 0.166484 16231.852976500445948 0.154295 16231.852976492804373 0.000000 12843.282876981702429 0.000000 16231.848222414233533 0.012189 16231.852976500424120 0.0000000000
  14 3.62500E+17 0.000000000000000 0.000000 0.166367 16220.380761861206338 0.154186 16220.380761853439253 0.000000 12830.671470237493850 0.000000 16220.375961521927820 0.012181 16220.380761861188148 0.0000000000
  15 3.87500E+17 0.000000000000000 0.000000 0.166255 16209.485261989962964 0.154083 16209.485261982055817 0.000000 12818.470472287915982 0.000000 16209.480413892873912 0.012173 16209.485261989942956 0.0000000000
  16 4.12500E+17 0.000000000000000 0.000000 0.166149 16199.138138793203325 0.153984 16199.138138785157935 0.000000 12806.658720237530360 0.000000 16199.133241679739513 0.012165 16199.138138793174221 0.0000000000
  17 4.37500E+17 0.000000000000000 0.000000 0.166048 16189.311799902814528 0.153891 16189.311799894629075 0.000000 12795.216284213511244 0.000000 16189.306852702789911 0.012157 16189.311799902789062 0.0000000000
  18 4.62500E+17 0.000000000000000 0.000000 0.165952 16179.977731390083136 0.153802 16179.977731381757621 0.000000 12784.122216497537011 0.000000 16179.972732793074101 0.012150 16179.977731390063127 0.0000000000
  19 4.87500E+17 0.000000000000000 0.000000 0.165861 16171.107710511825644 0.153718 16171.107710503354610 0.000000 12773.355623445935635 0.000000 16171.102659351243346 0.012144 16171.107710511805635 0.0000000000
  20 5.12500E+17 0.000000000000000 0.000000 0.165775 16162.674613158227658 0.153638 16162.674613149609286 0.000000 12762.896544040318986 0.000000 16162.669508244358440 0.012137 16162.674613158213106 0.0000000000
  21 5.37500E+17 0.000000000000000 0.000000 0.165693 16154.652328317844876 0.153561 16154.652328309050063 0.000000 12752.725650762529767 0.000000 16154.647168389474245 0.012131 16154.652328317801221 0.0000000000
  22 5.62500E+17 0.000000000000000 0.000000 0.165614 16147.016070529893113 0.153489 16147.016070520956418 0.000000 12742.824617469505029 0.000000 16147.010854484949959 0.012126 16147.016070529864010 0.0000000000
  23 5.87500E+17 0.000000000000000 0.000000 0.165540 16139.742467059833871 0.153420 16139.742467050746200 0.000000 12733.176213279612057 0.000000 16139.737193688519255 0.012120 16139.742467059815681 0.0000000000
  24 6.12500E+17 0.000000000000000 0.000000 0.165469 16132.809429432376419 0.153354 16132.809429423110487 0.000000 12723.763992290483657 0.000000 16132.804097478747281 0.012115 16132.809429432343677 0.0000000000
  25 6.37500E+17 0.000000000000000 0.000000 0.165401 16126.196363125563948 0.153291 16126.196363116125212 0.000000 12714.572804466939488 0.000000 16126.190971398915281 0.012110 16126.196363125525750 0.0000000000
  26 6.62500E+17 0.000000000000000 0.000000 0.165336 16119.883954549601185 0.153231 16119.883954540002378 0.000000 12705.588400489430569 0.000000 16119.878501929444610 0.012105 16119.883954549575719 0.0000000000
  27 6.87500E+17 0.000000000000000 0.000000 0.165274 16113.854161141658551 0.153174 16113.854161131877845 0.000000 12696.797482980628047 0.000000 16113.848646440957964 0.012101 16113.854161141623990 0.0000000000
  28 7.12500E+17 0.000000000000000 0.000000 0.165215 16108.090141337788737 0.153119 16108.090141327822494 0.000000 12688.187656240428623 0.000000 16108.084563290209189 0.012096 16108.090141337750538 0.0000000000
  29 7.37500E+17 0.000000000000000 0.000000 0.165159 16102.576169925236172 0.153066 16102.576169915098944 0.000000 12679.747318078047101 0.000000 16102.570527271474930 0.012092 16102.576169925212525 0.0000000000
  30 7.62500E+17 0.000000000000000 0.000000 0.165104 16097.297627619294872 0.153016 16097.297627608963012 0.000000 12671.465826157764241 0.000000 16097.291919279676222 0.012088 16097.297627619263949 0.0000000000
  31 7.87500E+17 0.000000000000000 0.000000 0.165053 16092.240842620696640 0.152968 16092.240842610171967 0.000000 12663.333113477154257 0.000000 16092.235067228291882 0.012084 16092.240842620663898 0.0000000000
  32 8.12500E+17 0.000000000000000 0.000000 0.165003 16087.393082945058268 0.152922 16087.393082934342601 0.000000 12655.339861450273020 0.000000 16087.387239423480423 0.012081 16087.393082945030983 0.0000000000
  33 8.37500E+17 0.000000000000000 0.000000 0.164955 16082.742479276230370 0.152878 16082.742479265312795 0.000000 12647.477394834959341 0.000000 16082.736566388890424 0.012077 16082.742479276199447 0.0000000000
  34 8.62500E+17 0.000000000000000 0.000000 0.164909 16078.277959801684119 0.152835 16078.277959790555542 0.000000 12639.737633881297370 0.000000 16078.271976371048368 0.012074 16078.277959801645920 0.0000000000
  35 8.87500E+17 0.000000000000000 0.000000 0.164865 16073.989196693975828 0.152795 16073.989196682634429 0.000000 12632.113052665370560 0.000000 16073.983141345257536 0.012071 16073.989196693930353 0.0000000000
  36 9.12500E+17 0.000000000000000 0.000000 0.164823 16069.866540252362029 0.152755 16069.866540240825998 0.000000 12624.596598836911653 0.000000 16069.860411932144416 0.012068 16069.866540252340201 0.0000000000
  37 9.37500E+17 0.000000000000000 0.000000 0.164782 16065.901009891236754 0.152718 16065.901009879473349 0.000000 12617.181812225086105 0.000000 16065.894807125347143 0.012065 16065.901009891204012 0.0000000000
  38 9.62500E+17 0.000000000000000 0.000000 0.164743 16062.084186437648896 0.152681 16062.084186425654480 0.000000 12609.862553058017511 0.000000 16062.077908109165946 0.012062 16062.084186437607059 0.0000000000
  39 9.87500E+17 0.000000000000000 0.000000 0.164706 16058.408210285862879 0.152646 16058.408210273648365 0.000000 12602.633129127169013 0.000000 16058.401855191854338 0.012059 16058.408210285822861 0.0000000000
  40 1.01250E+18 0.000000000000000 0.000000 0.164669 16054.865723072261972 0.152613 16054.865723059812808 0.000000 12595.488191707672740 0.000000 16054.859289813537544 0.012056 16054.865723072221954 0.0000000000
  41 1.03750E+18 0.000000000000000 0.000000 0.164634 16051.449858111760477 0.152580 16051.449858099083940 0.000000 12588.422837424343015 0.000000 16051.443345309195138 0.012054 16051.449858111727735 0.0000000000
  42 1.06250E+18 0.000000000000000 0.000000 0.164600 16048.154164270228648 0.152549 16048.154164257306547 0.000000 12581.432388614070078 0.000000 16048.147570760433155 0.012051 16048.154164270194087 0.0000000000
  43 1.08750E+18 0.000000000000000 0.000000 0.164568 16044.972604542643239 0.152519 16044.972604529471937 0.000000 12574.512498994679845 0.000000 16044.965928993598936 0.012049 16044.972604542603221 0.0000000000
  44 1.11250E+18 0.000000000000000 0.000000 0.164536 16041.899508800452168 0.152490 16041.899508787033483 0.000000 12567.659070684510880 0.000000 16041.892749791246388 0.012047 16041.899508800413969 0.0000000000
  45 1.13750E+18 0.000000000000000 0.000000 0.164506 16038.929575041174758 0.152461 16038.929575027488681 0.000000 12560.868346497911261 0.000000 16038.922731377690070 0.012044 16038.929575041132921 0.0000000000
  46 1.16250E+18 0.000000000000000 0.000000 0.164476 16036.057807628742012 0.152434 16036.057807614795820 0.000000 12554.136723971570973 0.000000 16036.050877840350950 0.012042 16036.057807628694718 0.0000000000
  47 1.18750E+18 0.000000000000000 0.000000 0.164448 16033.279510378910345 0.152408 16033.279510364689486 0.000000 12547.460824045496338 0.000000 16033.272493191438116 0.012040 16033.279510378855775 0.0000000000
  48 1.21250E+18 0.000000000000000 0.000000 0.164420 16030.590285402398877 0.152382 16030.590285387919721 0.000000 12540.837547599221580 0.000000 16030.583179394308900 0.012038 16030.590285402360678 0.0000000000
  49 1.23750E+18 0.000000000000000 0.000000 0.164394 16027.985974833078217 0.152357 16027.985974818309842 0.000000 12534.263910489020418 0.000000 16027.978778614897237 0.012036 16027.985974833029104 0.0000000000
  50 1.26250E+18 0.000000000000000 0.000000 0.164368 16025.462665813942294 0.152333 16025.462665798895614 0.000000 12527.737109415968007 0.000000 16025.455377860233057 0.012034 16025.462665813898639 0.0000000000
  51 1.28750E+18 0.000000000000000 0.000000 0.164343 16023.016685762886482 0.152310 16023.016685747548763 0.000000 12521.254572224113872 0.000000 16023.009304674687883 0.012032 16023.016685762841007 0.0000000000
  52 1.31250E+18 0.000000000000000 0.000000 0.164318 16020.644550846385755 0.152287 16020.644550830762455 0.000000 12514.813793336310482 0.000000 16020.637075334307156 0.012031 16020.644550846347556 0.0000000000
  53 1.33750E+18 0.000000000000000 0.000000 0.164295 16018.342992110829073 0.152266 16018.342992094881993 0.000000 12508.412491993276490 0.000000 16018.335420616345800 0.012029 16018.342992110769046 0.0000000000
  54 1.36250E+18 0.000000000000000 0.000000 0.164272 16016.108909408489126 0.152244 16016.108909392251007 0.000000 12502.048460307561982 0.000000 16016.101240407755540 0.012027 16016.108909408443651 0.0000000000
  55 1.38750E+18 0.000000000000000 0.000000 0.164249 16013.939373106535641 0.152224 16013.939373089973742 0.000000 12495.719617229213327 0.000000 16013.931605334895721 0.012026 16013.939373106481071 0.0000000000
  56 1.41250E+18 0.000000000000000 0.000000 0.164228 16011.831625421911667 0.152204 16011.831625405027808 0.000000 12489.424050919873480 0.000000 16011.823757157060754 0.012024 16011.831625421851641 0.0000000000
  57 1.43750E+18 0.000000000000000 0.000000 0.164207 16009.783042243398086 0.152184 16009.783042226201360 0.000000 12483.159887899464593 0.000000 16009.775072006459595 0.012023 16009.783042243348973 0.0000000000
  58 1.46250E+18 0.000000000000000 0.000000 0.164186 16007.791152373205477 0.152165 16007.791152355661325 0.000000 12476.925423599459464 0.000000 16007.783078697179008 0.012021 16007.791152373143632 0.0000000000
  59 1.48750E+18 0.000000000000000 0.000000 0.164167 16005.853604799944151 0.152147 16005.853604782074399 0.000000 12470.718997447545917 0.000000 16005.845425892804997 0.012020 16005.853604799896857 0.0000000000
  60 1.51250E+18 0.000000000000000 0.000000 0.164147 16003.968171095435537 0.152129 16003.968171077221996 0.000000 12464.539039833007337 0.000000 16003.959885465445041 0.012018 16003.968171095388243 0.0000000000
  61 1.53750E+18 0.000000000000000 0.000000 0.164128 16002.132746837749437 0.152112 16002.132746819184831 0.000000 12458.384108724074395 0.000000 16002.124352894687036 0.012017 16002.132746837700324 0.0000000000
  62 1.56250E+18 0.000000000000000 0.000000 0.164110 16000.345322834335093 0.152095 16000.345322815395775 0.000000 12452.252781762254017 0.000000 16000.336819183565240 0.012015 16000.345322834271428 0.0000000000
  63 1.58750E+18 0.000000000000000 0.000000 0.164092 15998.604001809984766 0.152078 15998.604001790672555 0.000000 12446.143764575934256 0.000000 15998.595386478758883 0.012014 15998.604001809913825 0.0000000000
  64 1.61250E+18 0.000000000000000 0.000000 0.164075 15996.906972029415556 0.152062 15996.906972009734091 0.000000 12440.055778508885851 0.000000 15996.898243505453138 0.012013 15996.906972029350072 0.0000000000
  65 1.63750E+18 0.000000000000000 0.000000 0.164058 15995.252519632482290 0.152046 15995.252519612435208 0.000000 12433.987660735432655 0.000000 15995.243676177751695 0.012012 15995.252519632431358 0.0000000000
  66 1.66250E+18 0.000000000000000 0.000000 0.164041 15993.639005648296006 0.152031 15993.639005627863298 0.000000 12427.938258242806114 0.000000 15993.630045528840128 0.012010 15993.639005648248713 0.0000000000
  67 1.68750E+18 0.000000000000000 0.000000 0.164025 15992.064879455982009 0.152016 15992.064879435134571 0.000000 12421.906524412188446 0.000000 15992.055801115138820 0.012009 15992.064879455912887 0.0000000000
  68 1.71250E+18 0.000000000000000 0.000000 0.164009 15990.528653974597546 0.152001 15990.528653953359026 0.000000 12415.891417116468801 0.000000 15990.519455512730929 0.012008 15990.528653974541157 0.0000000000
  69 1.73750E+18 0.000000000000000 0.000000 0.163994 15989.028925229533343 0.151987 15989.028925207881912 0.000000 12409.891992545039102 0.000000 15989.019604780754889 0.012007 15989.028925229475135 0.0000000000
  70 1.76250E+18 0.000000000000000 0.000000 0.163979 15987.564342859799581 0.151973 15987.564342837724325 0.000000 12403.907308500276486 0.000000 15987.554898918599065 0.012006 15987.564342859735916 0.0000000000
  71 1.78750E+18 0.000000000000000 0.000000 0.163964 15986.133628784538814 0.151959 15986.133628762037915 0.000000 12397.936510657609688 0.000000 15986.124059271905935 0.012005 15986.133628784480607 0.0000000000
  72 1.81250E+18 0.000000000000000 0.000000 0.163950 15984.735557028898256 0.151946 15984.735557005951705 0.000000 12391.978745856382375 0.000000 15984.725860220874893 0.012004 15984.735557028821859 0.0000000000
  73 1.83750E+18 0.000000000000000 0.000000 0.163936 15983.368962775106411 0.151933 15983.368962751719664 0.000000 12386.033240105707591 0.000000 15983.359136771923659 0.012003 15983.368962775031832 0.0000000000
  74 1.86250E+18 0.000000000000000 0.000000 0.163922 15982.032727995789173 0.151920 15982.032727971947679 0.000000 12380.099218281065987 0.000000 15982.022770885252612 0.012002 15982.032727995712776 0.0000000000
  75 1.88750E+18 0.000000000000000 0.000000 0.163909 15980.725792456494673 0.151908 15980.725792432198432 0.000000 12374.175979295921934 0.000000 15980.715702382354721 0.012001 15980.725792456425552 0.0000000000
  76 1.91250E+18 0.000000000000000 0.000000 0.163896 15979.447133764779210 0.151896 15979.447133740011850 0.000000 12368.262817232152884 0.000000 15979.436908763018437 0.012000 15979.447133764708269 0.0000000000
  77 1.93750E+18 0.000000000000000 0.000000 0.163883 15978.195783549483167 0.151884 15978.195783524242870 0.000000 12362.359095080635598 0.000000 15978.185421536511058 0.011999 15978.195783549417683 0.0000000000
  78 1.96250E+18 0.000000000000000 0.000000 0.163870 15976.970805482813375 0.151872 15976.970805457083770 0.000000 12356.464169514216337 0.000000 15976.960304833604823 0.011998 15976.970805482746073 0.0000000000
  79 1.98750E+18 0.000000000000000 0.000000 0.163858 15975.771315399932064 0.151861 15975.771315373693142 0.000000 12350.577454179005144 0.000000 15975.760673745771783 0.011997 15975.771315399852028 0.0000000000
  80 2.01250E+18 0.000000000000000 0.000000 0.163846 15974.596460843604291 0.151850 15974.596460816859690 0.000000 12344.698385830761254 0.000000 15974.585676277163657 0.011996 15974.596460843522436 0.0000000000
  81 2.03750E+18 0.000000000000000 0.000000 0.163834 15973.445421820746560 0.151839 15973.445421793478090 0.000000 12338.826403900678997 0.000000 15973.434492112884982 0.011995 15973.445421820659249 0.0000000000
  82 2.06250E+18 0.000000000000000 0.000000 0.163823 15972.317420559300444 0.151828 15972.317420531515381 0.000000 12332.961003320953751 0.000000 15972.306343794480199 0.011994 15972.317420559222228 0.0000000000
  83 2.08750E+18 0.000000000000000 0.000000 0.163811 15971.211705239409639 0.151818 15971.211705211082517 0.000000 12327.101672039147161 0.000000 15971.200479238050320 0.011994 15971.211705239322328 0.0000000000
  84 2.11250E+18 0.000000000000000 0.000000 0.163800 15970.127561205934398 0.151807 15970.127561177068856 0.000000 12321.247948318872659 0.000000 15970.116183808220740 0.011993 15970.127561205852544 0.0000000000
  85 2.13750E+18 0.000000000000000 0.000000 0.163789 15969.064296835520508 0.151797 15969.064296806085622 0.000000 12315.399362831063627 0.000000 15969.052765800699490 0.011992 15969.064296835424102 0.0000000000
  86 2.16250E+18 0.000000000000000 0.000000 0.163778 15968.021255316049064 0.151787 15968.021255286053929 0.000000 12309.555493595848020 0.000000 15968.009568568901159 0.011991 15968.021255315965391 0.0000000000
  87 2.18750E+18 0.000000000000000 0.000000 0.163768 15966.997800988665404 0.151778 15966.997800958097287 0.000000 12303.715910619222996 0.000000 15966.985955960146384 0.011990 15966.997800988583549 0.0000000000
  88 2.21250E+18 0.000000000000000 0.000000 0.163758 15965.993326100258855 0.151768 15965.993326069094110 0.000000 12297.880220313514656 0.000000 15965.981320861028507 0.011990 15965.993326100169725 0.0000000000
  89 2.23750E+18 0.000000000000000 0.000000 0.163748 15965.007247677038322 0.151759 15965.007247645266034 0.000000 12292.048045054989416 0.000000 15964.995079874997828 0.011989 15965.007247676936458 0.0000000000
  90 2.26250E+18 0.000000000000000 0.000000 0.163738 15964.039004333086268 0.151749 15964.039004300717352 0.000000 12286.219007536225035 0.000000 15964.026671541960241 0.011988 15964.039004333000776 0.0000000000
  91 2.28750E+18 0.000000000000000 0.000000 0.163728 15963.088058615712725 0.151740 15963.088058582701706 0.000000 12280.392766322785974 0.000000 15963.075558522556094 0.011987 15963.088058615607224 0.0000000000
  92 2.31250E+18 0.000000000000000 0.000000 0.163718 15962.153890693074572 0.151732 15962.153890659441458 0.000000 12274.568973277562691 0.000000 15962.141220958314079 0.011987 15962.153890692979985 0.0000000000
  93 2.33750E+18 0.000000000000000 0.000000 0.163709 15961.236005980590562 0.151723 15961.236005946302612 0.000000 12268.747315471322509 0.000000 15961.223164017783347 0.011986 15961.236005980485061 0.0000000000
  94 2.36250E+18 0.000000000000000 0.000000 0.163700 15960.333923545731523 0.151714 15960.333923510788736 0.000000 12262.927471787843388 0.000000 15960.320906892051426 0.011985 15960.333923545629659 0.0000000000
  95 2.38750E+18 0.000000000000000 0.000000 0.163691 15959.447183841641163 0.151706 15959.447183806019893 0.000000 12257.109149109586724 0.000000 15959.433990148259909 0.011985 15959.447183841530205 0.0000000000
  96 2.41250E+18 0.000000000000000 0.000000 0.163682 15958.575344971381128 0.151697 15958.575344935065004 0.000000 12251.292065297691806 0.000000 15958.561971599119715 0.011984 15958.575344971259256 0.0000000000
  97 2.43750E+18 0.000000000000000 0.000000 0.163673 15957.717979723691315 0.151689 15957.717979686698527 0.000000 12245.475936320883193 0.000000 15957.704424188836128 0.011983 15957.717979723587632 0.0000000000
  98 2.46250E+18 0.000000000000000 0.000000 0.163664 15956.874680630735384 0.151681 15956.874680593009543 0.000000 12239.660507401120412 0.000000 15956.860940302591189 0.011983 15956.874680630604416 0.0000000000
  99 2.48750E+18 0.000000000000000 0.000000 0.163656 15956.045048560641590 0.151673 15956.045048522202705 0.000000 12233.845513866239344 0.000000 15956.031120719126193 0.011982 15956.045048560517898 0.0000000000
 100 2.51250E+18 0.000000000000000 0.000000 0.163647 15955.228705806555809 0.151666 15955.228705767383872 0.000000 12228.030716849776582 0.000000 15955.214587887270682 0.011982 15955.228705806437574 0.0000000000
 101 2.53750E+18 0.000000000000000 0.000000 0.163639 15954.425287029231185 0.151658 15954.425286989308006 0.000000 12222.215885084324327 0.000000 15954.410976157307232 0.011981 15954.425287029111132 0.0000000000
 102 2.56250E+18 0.000000000000000 0.000000 0.163631 15953.634435658543225 0.151651 15953.634435617850613 0.000000 12216.400783731784031 0.000000 15953.619929280268479 0.011980 15953.634435658408620 0.0000000000
 103 2.58750E+18 0.000000000000000 0.000000 0.163623 15952.855815272972904 0.151643 15952.855815231503584 0.000000 12210.585203572292812 0.000000 15952.841110589353775 0.011980 15952.855815272841937 0.0000000000
 104 2.61250E+18 0.000000000000000 0.000000 0.163615 15952.089095061539410 0.151636 15952.089095019282468 0.000000 12204.768927087243355 0.000000 15952.074189163433402 0.011979 15952.089095061413900 0.0000000000
 105 2.63750E+18 0.000000000000000 0.000000 0.163607 15951.333958685509060 0.151629 15951.333958642449943 0.000000 12198.951755395301007 0.000000 15951.318848824126690 0.011979 15951.333958685381731 0.0000000000
 106 2.66250E+18 0.000000000000000 0.000000 0.163600 15950.590103331427599 0.151622 15950.590103287539023 0.000000 12193.133498086514010 0.000000 15950.574786569024582 0.011978 15950.590103331287537 0.0000000000
 107 2.68750E+18 0.000000000000000 0.000000 0.163592 15949.857232267666404 0.151615 15949.857232222939274 0.000000 12187.313960577082980 0.000000 15949.841705603741502 0.011978 15949.857232267528161 0.0000000000
 108 2.71250E+18 0.000000000000000 0.000000 0.163585 15949.135062906483654 0.151608 15949.135062860907055 0.000000 12181.492968318842031 0.000000 15949.119323355749657 0.011977 15949.135062906347230 0.0000000000
 109 2.73750E+18 0.000000000000000 0.000000 0.163577 15948.423319485751563 0.151601 15948.423319439301849 0.000000 12175.670340610537096 0.000000 15948.407364056853112 0.011976 15948.423319485611501 0.0000000000
 110 2.76250E+18 0.000000000000000 0.000000 0.163570 15947.721737927069626 0.151594 15947.721737879741340 0.000000 12169.845912532518923 0.000000 15947.705563766390696 0.011976 15947.721737926933201 0.0000000000
 111 2.78750E+18 0.000000000000000 0.000000 0.163563 15947.030063301657719 0.151588 15947.030063253416301 0.000000 12164.019524342769728 0.000000 15947.013667072844328 0.011975 15947.030063301503105 0.0000000000
 112 2.81250E+18 0.000000000000000 0.000000 0.163556 15946.348047882720493 0.151581 15946.348047833575038 0.000000 12158.191014002395605 0.000000 15946.331426422279037 0.011975 15946.348047882580431 0.0000000000
 113 2.83750E+18 0.000000000000000 0.000000 0.163549 15945.675453814286811 0.151575 15945.675453764199119 0.000000 12152.360235027990711 0.000000 15945.658603995610974 0.011974 15945.675453814139473 0.0000000000
 114 2.86250E+18 0.000000000000000 0.000000 0.163542 15945.012048924309056 0.151569 15945.012048873273670 0.000000 12146.527035929986596 0.000000 15944.994967691111015 0.011974 15945.012048924163537 0.0000000000
 115 2.88750E+18 0.000000000000000 0.000000 0.163536 15944.357612721520127 0.151562 15944.357612669513401 0.000000 12140.691280945013204 0.000000 15944.340296614547697 0.011973 15944.357612721369151 0.0000000000
 116 2.91250E+18 0.000000000000000 0.000000 0.163529 15943.711927387594187 0.151556 15943.711927334601569 0.000000 12134.852827631964828 0.000000 15943.694373066689877 0.011973 15943.711927387441392 0.0000000000
 117 2.93750E+18 0.000000000000000 0.000000 0.163523 15943.074785670269193 0.151550 15943.074785616257941 0.000000 12129.011546726816960 0.000000 15943.056989924387381 0.011972 15943.074785670098208 0.0000000000
 118 2.96250E+18 0.000000000000000 0.000000 0.163516 15942.445987182045428 0.151544 15942.445987127000990 0.000000 12123.167313212738009 0.000000 15942.427946447996874 0.011972 15942.445987181867167 0.0000000000
 119 2.98750E+18 0.000000000000000 0.000000 0.163510 15941.825336063537179 0.151538 15941.825336007454098 0.000000 12117.319998234379455 0.000000 15941.807047033975323 0.011972 15941.825336063355280 0.0000000000
 120 3.01250E+18 0.000000000000000 0.000000 0.163504 15941.212642812619379 0.151532 15941.212642755474008 0.000000 12111.469484078212190 0.000000 15941.194101862012758 0.011971 15941.212642812437480 0.0000000000
 121 3.03750E+18 0.000000000000000 0.000000 0.163497 15940.607726771610032 0.151527 15940.607726713398733 0.000000 12105.615657608832407 0.000000 15940.588930342490130 0.011971 15940.607726771437228 0.0000000000
 122 3.06250E+18 0.000000000000000 0.000000 0.163491 15940.010409629914648 0.151521 15940.010409570591946 0.000000 12099.758401270692048 0.000000 15939.991354091049288 0.011970 15940.010409629730930 0.0000000000
 123 3.08750E+18 0.000000000000000 0.000000 0.163485 15939.420522253603849 0.151515 15939.420522193169745 0.000000 12093.897611765120018 0.000000 15939.401204060643067 0.011970 15939.420522253431045 0.0000000000
 124 3.11250E+18 0.000000000000000 0.000000 0.163479 15938.837897479847015 0.151510 15938.837897418256034 0.000000 12088.033178251194840 0.000000 15938.818312823694214 0.011969 15938.837897479657840 0.0000000000
 125 3.13750E+18 0.000000000000000 0.000000 0.163473 15938.262375346243061 0.151504 15938.262375283491565 0.000000 12082.165001004135775 0.000000 15938.242520661891831 0.011969 15938.262375346050248 0.0000000000
 126 3.16250E+18 0.000000000000000 0.000000 0.163467 15937.693801387380518 0.151499 15937.693801323450316 0.000000 12076.292982847124222 0.000000 15937.673672677387003 0.011968 15937.693801387187705 0.0000000000
 127 3.18750E+18 0.000000000000000 0.000000 0.163462 15937.132023341615422 0.151494 15937.132023276484688 0.000000 12070.417022939191156 0.000000 15937.111616905744086 0.011968 15937.132023341428066 0.0000000000
 128 3.21250E+18 0.000000000000000 0.000000 0.163456 15936.576896391734408 0.151488 15936.576896325368580 0.000000 12064.537031788131571 0.000000 15936.556208137115391 0.011968 15936.576896391534319 0.0000000000
 129 3.23750E+18 0.000000000000000 0.000000 0.163450 15936.028278699614020 0.151483 15936.028278631998546 0.000000 12058.652915004635361 0.000000 15936.007304779721380 0.011967 15936.028278699412112 0.0000000000
 130 3.26250E+18 0.000000000000000 0.000000 0.163445 15935.486034321127590 0.151478 15935.486034252237005 0.000000 12052.764587016130463 0.000000 15935.464770720189335 0.011967 15935.486034320918407 0.0000000000
 131 3.28750E+18 0.000000000000000 0.000000 0.163439 15934.950028794228274 0.151473 15934.950028724042568 0.000000 12046.871962339291713 0.000000 15934.928471454291866 0.011966 15934.950028794019090 0.0000000000
 132 3.31250E+18 0.000000000000000 0.000000 0.163434 15934.420133294954212 0.151468 15934.420133223444282 0.000000 12040.974955029294506 0.000000 15934.398278144535652 0.011966 15934.420133294734114 0.0000000000
 133 3.33750E+18 0.000000000000000 0.000000 0.163428 15933.896223692101557 0.151463 15933.896223619249213 0.000000 12035.073487282674250 0.000000 15933.874066313705043 0.011966 15933.896223691888736 0.0000000000
 134 3.36250E+18 0.000000000000000 0.000000 0.163423 15933.378177609496561 0.151458 15933.378177535279974 0.000000 12029.167476917669774 0.000000 15933.355713978389758 0.011965 15933.378177609278282 0.0000000000
