InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





One-dimensional model
Timestep=  12000
j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
  26 6.62500E+17 0.000000000000000 0.000000 0.223525 21793.126708777552267 0.207159 21793.126708764586510 0.000000 17188.441971790871321 0.000000 21793.119890168665734 0.016366 21793.126708777523163 0.0000000000
  27 6.87500E+17 0.000000000000000 0.000000 0.223378 21778.814371509171906 0.207023 21778.814371495984233 0.000000 17171.858848682448297 0.000000 21778.807480806910462 0.016355 21778.814371509160992 0.0000000000
  28 7.12500E+17 0.000000000000000 0.000000 0.223229 21764.345929163067922 0.206885 21764.345929149629228 0.000000 17155.106217098040361 0.000000 21764.338964687809494 0.016344 21764.345929163035180 0.0000000000
  29 7.37500E+17 0.000000000000000 0.000000 0.223082 21749.952328442697763 0.206749 21749.952328429022600 0.000000 17138.369049588960479 0.000000 21749.945288972543494 0.016333 21749.952328442683211 0.0000000000
  30 7.62500E+17 0.000000000000000 0.000000 0.222935 21735.600804001347569 0.206612 21735.600803987410472 0.000000 17121.623242449768441 0.000000 21735.593688103759632 0.016322 21735.600804001307552 0.0000000000
  31 7.87500E+17 0.000000000000000 0.000000 0.222789 21721.421241690564784 0.206477 21721.421241676373029 0.000000 17104.973390869970899 0.000000 21721.414047606776876 0.016312 21721.421241690524766 0.0000000000
  32 8.12500E+17 0.000000000000000 0.000000 0.222647 21707.524786769208731 0.206345 21707.524786754751403 0.000000 17088.509081211832381 0.000000 21707.517513135106128 0.016301 21707.524786769165075 0.0000000000
  33 8.37500E+17 0.000000000000000 0.000000 0.222506 21693.837729366423446 0.206215 21693.837729351718735 0.000000 17072.173427934932988 0.000000 21693.830374528504763 0.016291 21693.837729366401618 0.0000000000
  34 8.62500E+17 0.000000000000000 0.000000 0.222369 21680.449015376587340 0.206088 21680.449015361602505 0.000000 17056.038210810856981 0.000000 21680.441577924106241 0.016281 21680.449015376550960 0.0000000000
  35 8.87500E+17 0.000000000000000 0.000000 0.222235 21667.435374995333405 0.205964 21667.435374980061169 0.000000 17040.165406489311863 0.000000 21667.427853434513963 0.016271 21667.435374995282473 0.0000000000
  36 9.12500E+17 0.000000000000000 0.000000 0.222105 21654.702052965847543 0.205843 21654.702052950280631 0.000000 17024.481206159704016 0.000000 21654.694445624994842 0.016262 21654.702052965778421 0.0000000000
  37 9.37500E+17 0.000000000000000 0.000000 0.221978 21642.313894422746671 0.205725 21642.313894406888721 0.000000 17009.038006817088899 0.000000 21642.306199855454906 0.016252 21642.313894422677549 0.0000000000
  38 9.62500E+17 0.000000000000000 0.000000 0.221855 21630.327475574602431 0.205611 21630.327475558475271 0.000000 16993.881557908571267 0.000000 21630.319692143933935 0.016243 21630.327475574562413 0.0000000000
  39 9.87500E+17 0.000000000000000 0.000000 0.221735 21618.639098332070716 0.205500 21618.639098315648880 0.000000 16978.930781504041079 0.000000 21618.631224283879419 0.016235 21618.639098332037975 0.0000000000
  40 1.01250E+18 0.000000000000000 0.000000 0.221619 21607.349806763293600 0.205393 21607.349806746566173 0.000000 16964.266447510606667 0.000000 21607.341840577362746 0.016226 21607.349806763264496 0.0000000000
  41 1.03750E+18 0.000000000000000 0.000000 0.221506 21596.353894016843697 0.205289 21596.353893999788852 0.000000 16949.805793420880946 0.000000 21596.345834146672132 0.016218 21596.353894016796403 0.0000000000
  42 1.06250E+18 0.000000000000000 0.000000 0.221398 21585.744970280888083 0.205188 21585.744970263531286 0.000000 16935.623569464012689 0.000000 21585.736815024789394 0.016210 21585.744970280866255 0.0000000000
  43 1.08750E+18 0.000000000000000 0.000000 0.221292 21575.465338417201565 0.205090 21575.465338399502798 0.000000 16921.674870580896823 0.000000 21575.457086275800975 0.016202 21575.465338417157909 0.0000000000
  44 1.11250E+18 0.000000000000000 0.000000 0.221189 21565.459287827863591 0.204995 21565.459287809841044 0.000000 16907.916344200224557 0.000000 21565.450937042744044 0.016195 21565.459287827827211 0.0000000000
  45 1.13750E+18 0.000000000000000 0.000000 0.221091 21555.812692553870875 0.204903 21555.812692535495444 0.000000 16894.416448978288827 0.000000 21555.804241601017566 0.016187 21555.812692553819943 0.0000000000
  46 1.16250E+18 0.000000000000000 0.000000 0.220995 21546.467969031065877 0.204814 21546.467969012341200 0.000000 16881.130266983964248 0.000000 21546.459416061858064 0.016180 21546.467969031018583 0.0000000000
  47 1.18750E+18 0.000000000000000 0.000000 0.220902 21537.415130979712558 0.204728 21537.415130960645911 0.000000 16868.050452206472983 0.000000 21537.406474289855396 0.016174 21537.415130979668902 0.0000000000
  48 1.21250E+18 0.000000000000000 0.000000 0.220811 21528.599821730120311 0.204644 21528.599821710678953 0.000000 16855.134603650709323 0.000000 21528.591059772857989 0.016167 21528.599821730065742 0.0000000000
  49 1.23750E+18 0.000000000000000 0.000000 0.220724 21520.101019479436218 0.204564 21520.101019459623785 0.000000 16842.445548463798332 0.000000 21520.092150503965968 0.016161 21520.101019479378010 0.0000000000
  50 1.26250E+18 0.000000000000000 0.000000 0.220640 21511.863766527691041 0.204485 21511.863766507503897 0.000000 16829.940348055264622 0.000000 21511.854788771466701 0.016154 21511.863766527629195 0.0000000000
  51 1.28750E+18 0.000000000000000 0.000000 0.220558 21503.878150998203637 0.204409 21503.878150977649057 0.000000 16817.611605002763099 0.000000 21503.869062723806564 0.016148 21503.878150998163619 0.0000000000
  52 1.31250E+18 0.000000000000000 0.000000 0.220478 21496.134471306024352 0.204336 21496.134471285069594 0.000000 16805.452065451634553 0.000000 21496.125270747554168 0.016143 21496.134471305977058 0.0000000000
  53 1.33750E+18 0.000000000000000 0.000000 0.220401 21488.623276130194427 0.204264 21488.623276108843129 0.000000 16793.454652659878775 0.000000 21488.613961474715325 0.016137 21488.623276130154409 0.0000000000
  54 1.36250E+18 0.000000000000000 0.000000 0.220327 21481.375645505941065 0.204196 21481.375645484185952 0.000000 16781.644229612062190 0.000000 21481.366214936613687 0.016131 21481.375645505897410 0.0000000000
  55 1.38750E+18 0.000000000000000 0.000000 0.220254 21474.301552618624555 0.204128 21474.301552596432884 0.000000 16769.950145257153054 0.000000 21474.292004519789771 0.016126 21474.301552618559072 0.0000000000
  56 1.41250E+18 0.000000000000000 0.000000 0.220184 21467.433353482487291 0.204063 21467.433353459877253 0.000000 16758.398240808321134 0.000000 21467.423685800749809 0.016121 21467.433353482425446 0.0000000000
  57 1.43750E+18 0.000000000000000 0.000000 0.220116 21460.762816692375054 0.204000 21460.762816669343010 0.000000 16746.982334929121862 0.000000 21460.753027608268894 0.016116 21460.762816692324122 0.0000000000
  58 1.46250E+18 0.000000000000000 0.000000 0.220050 21454.319967437128071 0.203938 21454.319967413666745 0.000000 16735.726372833079949 0.000000 21454.310055191184802 0.016111 21454.319967437091691 0.0000000000
  59 1.48750E+18 0.000000000000000 0.000000 0.219985 21448.020709686534246 0.203879 21448.020709662625450 0.000000 16724.564370588170277 0.000000 21448.010672099520889 0.016106 21448.020709686494229 0.0000000000
  60 1.51250E+18 0.000000000000000 0.000000 0.219922 21441.896359623209719 0.203820 21441.896359598809795 0.000000 16713.521271772853652 0.000000 21441.886195192742889 0.016102 21441.896359623136959 0.0000000000
  61 1.53750E+18 0.000000000000000 0.000000 0.219861 21435.976250571922719 0.203764 21435.976250547064410 0.000000 16702.620424666954932 0.000000 21435.965957053704187 0.016097 21435.976250571857236 0.0000000000
  62 1.56250E+18 0.000000000000000 0.000000 0.219802 21430.180521921334730 0.203709 21430.180521895996208 0.000000 16691.799183182032721 0.000000 21430.170097431328031 0.016093 21430.180521921272884 0.0000000000
  63 1.58750E+18 0.000000000000000 0.000000 0.219744 21424.575039579842269 0.203656 21424.575039554023533 0.000000 16681.109635063465248 0.000000 21424.564482285903068 0.016089 21424.575039579784061 0.0000000000
  64 1.61250E+18 0.000000000000000 0.000000 0.219688 21419.082517315669975 0.203603 21419.082517289352836 0.000000 16670.491166737414460 0.000000 21419.071824980153906 0.016085 21419.082517315604491 0.0000000000
  65 1.63750E+18 0.000000000000000 0.000000 0.219634 21413.767393048437953 0.203553 21413.767393021622411 0.000000 16659.994700416067644 0.000000 21413.756563884053321 0.016081 21413.767393048372469 0.0000000000
  66 1.66250E+18 0.000000000000000 0.000000 0.219580 21408.554895456425584 0.203503 21408.554895429078897 0.000000 16649.561609478387254 0.000000 21408.543927178576268 0.016077 21408.554895456360100 0.0000000000
  67 1.68750E+18 0.000000000000000 0.000000 0.219528 21403.508009749686607 0.203455 21403.508009721823328 0.000000 16639.241634251626238 0.000000 21403.496900358073617 0.016073 21403.508009749624762 0.0000000000
  68 1.71250E+18 0.000000000000000 0.000000 0.219478 21398.587393908324884 0.203409 21398.587393879915908 0.000000 16629.004013137182483 0.000000 21398.576141312965774 0.016069 21398.587393908248487 0.0000000000
  69 1.73750E+18 0.000000000000000 0.000000 0.219429 21393.788244803970883 0.203363 21393.788244775027124 0.000000 16618.845148965057888 0.000000 21393.776846963417483 0.016066 21393.788244803909038 0.0000000000
  70 1.76250E+18 0.000000000000000 0.000000 0.219380 21389.073708597705263 0.203318 21389.073708568183065 0.000000 16608.736252394566691 0.000000 21389.062163310274627 0.016062 21389.073708597621589 0.0000000000
  71 1.78750E+18 0.000000000000000 0.000000 0.219333 21384.504306496564823 0.203275 21384.504306466489652 0.000000 16598.725055066290224 0.000000 21384.492611569534347 0.016059 21384.504306496488425 0.0000000000
  72 1.81250E+18 0.000000000000000 0.000000 0.219288 21380.043238932743407 0.203232 21380.043238902082521 0.000000 16588.782793022463011 0.000000 21380.031392020959174 0.016055 21380.043238932667009 0.0000000000
  73 1.83750E+18 0.000000000000000 0.000000 0.219243 21375.686522458367108 0.203191 21375.686522427124146 0.000000 16578.906490753422986 0.000000 21375.674521444907441 0.016052 21375.686522458294348 0.0000000000
  74 1.86250E+18 0.000000000000000 0.000000 0.219199 21371.430350135240587 0.203150 21371.430350103404635 0.000000 16569.093307750026725 0.000000 21371.418192829056352 0.016049 21371.430350135178742 0.0000000000
  75 1.88750E+18 0.000000000000000 0.000000 0.219157 21367.271089880614454 0.203111 21367.271089848174597 0.000000 16559.340534182214469 0.000000 21367.258773910198215 0.016046 21367.271089880563522 0.0000000000
  76 1.91250E+18 0.000000000000000 0.000000 0.219115 21363.205269062422303 0.203072 21363.205269029345800 0.000000 16549.645582879620633 0.000000 21363.192791994631989 0.016043 21363.205269062360458 0.0000000000
  77 1.93750E+18 0.000000000000000 0.000000 0.219074 21359.229572725849721 0.203035 21359.229572692136571 0.000000 16540.005984845145576 0.000000 21359.216932343842927 0.016040 21359.229572725773323 0.0000000000
  78 1.96250E+18 0.000000000000000 0.000000 0.219034 21355.340830987614027 0.202998 21355.340830953235127 0.000000 16530.419382010233676 0.000000 21355.328024933271081 0.016037 21355.340830987519439 0.0000000000
  79 1.98750E+18 0.000000000000000 0.000000 0.218995 21351.536014885899931 0.202961 21351.536014850869833 0.000000 16520.883521776842827 0.000000 21351.523040746342303 0.016034 21351.536014885808981 0.0000000000
  80 2.01250E+18 0.000000000000000 0.000000 0.218957 21347.812226834648754 0.202926 21347.812226798960182 0.000000 16511.396251503960229 0.000000 21347.799082159515820 0.016031 21347.812226834583271 0.0000000000
  81 2.03750E+18 0.000000000000000 0.000000 0.218920 21344.166697234544699 0.202891 21344.166697198150359 0.000000 16501.955515287219896 0.000000 21344.153379490657244 0.016028 21344.166697234453750 0.0000000000
  82 2.06250E+18 0.000000000000000 0.000000 0.218883 21340.596772220029379 0.202857 21340.596772182925633 0.000000 16492.559345188448788 0.000000 21340.583278944352060 0.016026 21340.596772219931154 0.0000000000
  83 2.08750E+18 0.000000000000000 0.000000 0.218847 21337.099917990060931 0.202824 21337.099917952240503 0.000000 16483.205862410588452 0.000000 21337.086246674163704 0.016023 21337.099917989959067 0.0000000000
  84 2.11250E+18 0.000000000000000 0.000000 0.218812 21333.701151737903274 0.202792 21333.701151699362526 0.000000 16473.914765414869180 0.000000 21333.687299806122610 0.016021 21333.701151737805048 0.0000000000
  85 2.13750E+18 0.000000000000000 0.000000 0.218778 21330.342916617508308 0.202760 21330.342916578210861 0.000000 16464.641069989276730 0.000000 21330.328881448756874 0.016018 21330.342916617384617 0.0000000000
  86 2.16250E+18 0.000000000000000 0.000000 0.218744 21327.050768286379025 0.202729 21327.050768246343068 0.000000 16455.404895071322244 0.000000 21327.036547151281411 0.016016 21327.050768286277162 0.0000000000
  87 2.18750E+18 0.000000000000000 0.000000 0.218711 21323.849251197596459 0.202698 21323.849251156811079 0.000000 16446.225542289605073 0.000000 21323.834841607858834 0.016013 21323.849251197512785 0.0000000000
  88 2.21250E+18 0.000000000000000 0.000000 0.218679 21320.682629821898445 0.202668 21320.682629780312709 0.000000 16437.059479486488272 0.000000 21320.668029001681134 0.016011 21320.682629821796581 0.0000000000
  89 2.23750E+18 0.000000000000000 0.000000 0.218647 21317.575952328035783 0.202639 21317.575952285656967 0.000000 16427.926402637749561 0.000000 21317.561157541829743 0.016008 21317.575952327930281 0.0000000000
  90 2.26250E+18 0.000000000000000 0.000000 0.218616 21314.553252997331583 0.202610 21314.553252954145137 0.000000 16418.845190472824470 0.000000 21314.538261199439148 0.016006 21314.553252997233358 0.0000000000
  91 2.28750E+18 0.000000000000000 0.000000 0.218585 21311.560568279510335 0.202581 21311.560568235487153 0.000000 16409.773722663790977 0.000000 21311.545376847610896 0.016004 21311.560568279401195 0.0000000000
  92 2.31250E+18 0.000000000000000 0.000000 0.218555 21308.647893886667589 0.202554 21308.647893841793120 0.000000 16400.751167965852801 0.000000 21308.632500019779400 0.016002 21308.647893886547536 0.0000000000
  93 2.33750E+18 0.000000000000000 0.000000 0.218526 21305.762273255091714 0.202526 21305.762273209347768 0.000000 16391.736211163810367 0.000000 21305.746674199603149 0.016000 21305.762273254960746 0.0000000000
  94 2.36250E+18 0.000000000000000 0.000000 0.218497 21302.952972275110369 0.202500 21302.952972228522412 0.000000 16382.767424127418053 0.000000 21302.937164852643036 0.015997 21302.952972275019420 0.0000000000
  95 2.38750E+18 0.000000000000000 0.000000 0.218468 21300.168029199601733 0.202473 21300.168029152100644 0.000000 16373.804286077973302 0.000000 21300.152010550253181 0.015995 21300.168029199474404 0.0000000000
  96 2.41250E+18 0.000000000000000 0.000000 0.218441 21297.455971114850399 0.202447 21297.455971066454367 0.000000 16364.884766000510353 0.000000 21297.439738160010165 0.015993 21297.455971114741260 0.0000000000
  97 2.43750E+18 0.000000000000000 0.000000 0.218413 21294.765814348091226 0.202422 21294.765814298767509 0.000000 16355.969124493345589 0.000000 21294.749364026632975 0.015991 21294.765814347963897 0.0000000000
  98 2.46250E+18 0.000000000000000 0.000000 0.218386 21292.145337547764939 0.202397 21292.145337497484434 0.000000 16347.094721449017015 0.000000 21292.128666769884148 0.015989 21292.145337547630334 0.0000000000
  99 2.48750E+18 0.000000000000000 0.000000 0.218359 21289.544521644860652 0.202372 21289.544521593623358 0.000000 16338.222587235595711 0.000000 21289.527627413379378 0.015987 21289.544521644729684 0.0000000000
 100 2.51250E+18 0.000000000000000 0.000000 0.218333 21287.010396105688415 0.202348 21287.010396053483419 0.000000 16329.389471504973699 0.000000 21286.993275032571546 0.015985 21287.010396105568361 0.0000000000
 101 2.53750E+18 0.000000000000000 0.000000 0.218308 21284.517552101235196 0.202324 21284.517552048037032 0.000000 16320.575609435141814 0.000000 21284.500201291299163 0.015984 21284.517552101122419 0.0000000000
 102 2.56250E+18 0.000000000000000 0.000000 0.218283 21282.041269626715803 0.202301 21282.041269572491728 0.000000 16311.761791733031714 0.000000 21282.023685546941124 0.015982 21282.041269626584835 0.0000000000
 103 2.58750E+18 0.000000000000000 0.000000 0.218258 21279.627652101582498 0.202278 21279.627652046325238 0.000000 16302.984008727687979 0.000000 21279.609831475856481 0.015980 21279.627652101444255 0.0000000000
 104 2.61250E+18 0.000000000000000 0.000000 0.218233 21277.251952485828951 0.202255 21277.251952429520315 0.000000 16294.223022214076991 0.000000 21277.233891978699830 0.015978 21277.251952485690708 0.0000000000
 105 2.63750E+18 0.000000000000000 0.000000 0.218209 21274.913134059250297 0.202233 21274.913134001861181 0.000000 16285.478075217999503 0.000000 21274.894830295554129 0.015976 21274.913134059101139 0.0000000000
 106 2.66250E+18 0.000000000000000 0.000000 0.218186 21272.587276045742328 0.202211 21272.587275987261819 0.000000 16276.730598306825414 0.000000 21272.568725548127986 0.015975 21272.587276045589533 0.0000000000
 107 2.68750E+18 0.000000000000000 0.000000 0.218162 21270.319359572702524 0.202189 21270.319359513119707 0.000000 16268.015656778376069 0.000000 21270.300559027749841 0.015973 21270.319359572560643 0.0000000000
 108 2.71250E+18 0.000000000000000 0.000000 0.218139 21268.085430436116440 0.202168 21268.085430375387659 0.000000 16259.314645197806385 0.000000 21268.066376126673276 0.015971 21268.085430435963644 0.0000000000
 109 2.73750E+18 0.000000000000000 0.000000 0.218117 21265.884591257359716 0.202147 21265.884591195499524 0.000000 16250.626910101527756 0.000000 21265.865279697827646 0.015970 21265.884591257221473 0.0000000000
 110 2.76250E+18 0.000000000000000 0.000000 0.218095 21263.715977362360718 0.202127 21263.715977299299993 0.000000 16241.951821824643048 0.000000 21263.696404921425710 0.015968 21263.715977362200647 0.0000000000
 111 2.78750E+18 0.000000000000000 0.000000 0.218072 21261.556584865527839 0.202106 21261.556584801281133 0.000000 16233.271542712223891 0.000000 21261.536747827492945 0.015966 21261.556584865375044 0.0000000000
 112 2.81250E+18 0.000000000000000 0.000000 0.218051 21259.450061915253173 0.202086 21259.450061849795020 0.000000 16224.620041363808923 0.000000 21259.429956567928457 0.015965 21259.450061915104015 0.0000000000
 113 2.83750E+18 0.000000000000000 0.000000 0.218030 21257.373353170423798 0.202066 21257.373353103710542 0.000000 16215.979431415156796 0.000000 21257.352975687754224 0.015963 21257.373353170260089 0.0000000000
 114 2.86250E+18 0.000000000000000 0.000000 0.218009 21255.325709788481618 0.202047 21255.325709720498708 0.000000 16207.349168185479357 0.000000 21255.305056256722310 0.015962 21255.325709788314271 0.0000000000
 115 2.88750E+18 0.000000000000000 0.000000 0.217988 21253.306408865231788 0.202028 21253.306408795990137 0.000000 16198.728725588529414 0.000000 21253.285475505792419 0.015960 21253.306408865086269 0.0000000000
 116 2.91250E+18 0.000000000000000 0.000000 0.217967 21251.314752121910715 0.202009 21251.314752051330288 0.000000 16190.117595993455325 0.000000 21251.293534977245145 0.015959 21251.314752121732454 0.0000000000
 117 2.93750E+18 0.000000000000000 0.000000 0.217947 21249.350065189166344 0.201990 21249.350065117247141 0.000000 16181.515288604219677 0.000000 21249.328560355839727 0.015957 21249.350065188984445 0.0000000000
 118 2.96250E+18 0.000000000000000 0.000000 0.217927 21247.411698154101032 0.201972 21247.411698080821225 0.000000 16172.921330354280144 0.000000 21247.389901547721820 0.015956 21247.411698153915495 0.0000000000
 119 2.98750E+18 0.000000000000000 0.000000 0.217908 21245.499021073359472 0.201953 21245.499020998708147 0.000000 16164.335262965996662 0.000000 21245.476928510684957 0.015954 21245.499021073184849 0.0000000000
 120 3.01250E+18 0.000000000000000 0.000000 0.217888 21243.611426279720035 0.201935 21243.611426203646261 0.000000 16155.756643948374403 0.000000 21243.589033569394815 0.015953 21243.611426279527223 0.0000000000
 121 3.03750E+18 0.000000000000000 0.000000 0.217869 21241.748324193380540 0.201918 21241.748324115880678 0.000000 16147.185044776671930 0.000000 21241.725627114970848 0.015952 21241.748324193198641 0.0000000000
 122 3.06250E+18 0.000000000000000 0.000000 0.217850 21239.909149548744608 0.201900 21239.909149469771364 0.000000 16138.620052901385861 0.000000 21239.886144040596264 0.015950 21239.909149548548157 0.0000000000
 123 3.08750E+18 0.000000000000000 0.000000 0.217832 21238.093349141039653 0.201883 21238.093349060582113 0.000000 16130.061266646327567 0.000000 21238.070030824132118 0.015949 21238.093349140850478 0.0000000000
 124 3.11250E+18 0.000000000000000 0.000000 0.217813 21236.300392556597217 0.201866 21236.300392474622640 0.000000 16121.508298266895508 0.000000 21236.276756861694594 0.015947 21236.300392556404404 0.0000000000
 125 3.13750E+18 0.000000000000000 0.000000 0.217795 21234.529765221705020 0.201849 21234.529765138177027 0.000000 16112.960773622316992 0.000000 21234.505807815807202 0.015946 21234.529765221494017 0.0000000000
 126 3.16250E+18 0.000000000000000 0.000000 0.217777 21232.780968818948168 0.201833 21232.780968733870395 0.000000 16104.418328830126484 0.000000 21232.756685221189400 0.015945 21232.780968818751717 0.0000000000
 127 3.18750E+18 0.000000000000000 0.000000 0.217760 21231.053521073805314 0.201816 21231.053520987112279 0.000000 16095.880611997054075 0.000000 21231.028906694118632 0.015943 21231.053521073597949 0.0000000000
 128 3.21250E+18 0.000000000000000 0.000000 0.217742 21229.346956504006812 0.201800 21229.346956415709428 0.000000 16087.347283322740623 0.000000 21229.322006580867310 0.015942 21229.346956503821275 0.0000000000
 129 3.23750E+18 0.000000000000000 0.000000 0.217725 21227.660820544089802 0.201784 21227.660820454104396 0.000000 16078.818010792196219 0.000000 21227.635530491432291 0.015941 21227.660820543875161 0.0000000000
 130 3.26250E+18 0.000000000000000 0.000000 0.217708 21226.014759463982045 0.201768 21226.014759372297704 0.000000 16070.307984162649518 0.000000 21225.989124465188070 0.015940 21226.014759463756491 0.0000000000
 131 3.28750E+18 0.000000000000000 0.000000 0.217691 21224.368073122819624 0.201753 21224.368073029403604 0.000000 16061.785784636811513 0.000000 21224.342088349534606 0.015938 21224.368073122575879 0.0000000000
 132 3.31250E+18 0.000000000000000 0.000000 0.217674 21222.740543721873109 0.201737 21222.740543626718136 0.000000 16053.266710623032850 0.000000 21222.714204484367656 0.015937 21222.740543721633003 0.0000000000
 133 3.33750E+18 0.000000000000000 0.000000 0.217658 21221.131771161723009 0.201722 21221.131771064789064 0.000000 16044.750468784151963 0.000000 21221.105072303522320 0.015936 21221.131771161486540 0.0000000000
 134 3.36250E+18 0.000000000000000 0.000000 0.217641 21219.541371915289346 0.201707 21219.541371816521860 0.000000 16036.236777301652182 0.000000 21219.514308340687421 0.015935 21219.541371915034688 0.0000000000
