InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





One-dimensional model
Timestep=  12000
j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
  10 2.62500E+17 0.000000000000000 0.423191 0.106587 10724.251210642922160 0.101940 10724.036555159780619 0.000000 8936.082417864132367 0.003435 10808.066794493593989 0.004645 10724.251044399574312 0.0000000000
  11 2.87500E+17 0.000000000000000 0.426511 0.107033 10771.841379102370411 0.102392 10771.624064525754875 0.000000 8976.647433660507886 0.003477 10856.779673443656066 0.004639 10771.841210052622046 0.0000000000
  12 3.12500E+17 0.000000000000000 0.429840 0.107387 10810.206231165589998 0.102757 10809.986425342494840 0.000000 9009.394030286259294 0.003517 10896.190163523393494 0.004629 10810.206059543334050 0.0000000000
  13 3.37500E+17 0.000000000000000 0.433178 0.107659 10840.357176377054202 0.103043 10840.135030914876552 0.000000 9035.170599900608067 0.003555 10927.317237131070215 0.004614 10840.357002395910968 0.0000000000
  14 3.62500E+17 0.000000000000000 0.436524 0.107860 10863.345590140053901 0.103262 10863.121238963254655 0.000000 9054.860220422893690 0.003590 10951.220473932538880 0.004597 10863.345413990500674 0.0000000000
  15 3.87500E+17 0.000000000000000 0.439878 0.108001 10880.210460867119764 0.103422 10879.984019827023076 0.000000 9069.336545729762292 0.003623 10968.947224884568641 0.004576 10880.210282715117501 0.0000000000
  16 4.12500E+17 0.000000000000000 0.443240 0.108089 10891.936961307421370 0.103533 10891.708528666424172 0.000000 9079.428825425913601 0.003655 10981.490785322970623 0.004554 10891.936781294582033 0.0000000000
  17 4.37500E+17 0.000000000000000 0.446609 0.108136 10899.427331563303596 0.103605 10899.196989133317402 0.000000 9085.897250209096455 0.003686 10989.760980412829667 0.004529 10899.427149808116155 0.0000000000
  18 4.62500E+17 0.000000000000000 0.449985 0.108149 10903.483653539524312 0.103643 10903.251468249856771 0.000000 9089.418288050308547 0.003715 10994.566745895072017 0.004504 10903.483470139275596 0.0000000000
  19 4.87500E+17 0.000000000000000 0.453368 0.108134 10904.800825833959607 0.103656 10904.566851527062681 0.000000 9090.578608908510432 0.003744 10996.609001005239406 0.004476 10904.800640867151742 0.0000000000
  20 5.12500E+17 0.000000000000000 0.456757 0.108098 10903.967450640018797 0.103648 10903.731729931370865 0.000000 9089.875685401035298 0.003772 10996.481509291919792 0.004448 10903.967264168943075 0.0000000000
  21 5.37500E+17 0.000000000000000 0.460152 0.108046 10901.472260832440952 0.103624 10901.234826913629149 0.000000 9087.723077526989073 0.003799 10994.677333528343297 0.004419 10901.472072905649839 0.0000000000
  22 5.62500E+17 0.000000000000000 0.463553 0.107981 10897.713923410028656 0.103588 10897.474801715345166 0.000000 9084.458587049564812 0.003826 10991.598703573114108 0.004390 10897.713734064751407 0.0000000000
  23 5.87500E+17 0.000000000000000 0.466959 0.107906 10893.012495178965764 0.103543 10892.771704869899622 0.000000 9080.353824536377942 0.003853 10987.568557017279090 0.004360 10893.012304443202083 0.0000000000
  24 6.12500E+17 0.000000000000000 0.470369 0.107825 10887.621221627427076 0.103492 10887.378776876719712 0.000000 9075.624089785667820 0.003879 10982.842430676742879 0.004330 10887.621029521807941 0.0000000000
  25 6.37500E+17 0.000000000000000 0.473784 0.107739 10881.737830267438767 0.103436 10881.493741342941576 0.000000 9070.437843301902831 0.003906 10977.619846677136593 0.004300 10881.737636806778028 0.0000000000
  26 6.62500E+17 0.000000000000000 0.477203 0.107649 10875.514783031565457 0.103377 10875.269057192639593 0.000000 9064.925316551107244 0.003932 10972.054651197224302 0.004270 10875.514588226174965 0.0000000000
  27 6.87500E+17 0.000000000000000 0.480626 0.107557 10869.068246770513724 0.103316 10868.820888996422582 0.000000 9059.186052965771523 0.003958 10966.264061780564589 0.004239 10869.068050627247430 0.0000000000
  28 7.12500E+17 0.000000000000000 0.484052 0.107464 10862.485703394309894 0.103253 10862.236716967157918 0.000000 9053.295312544389162 0.003984 10960.336344746830946 0.004209 10862.485505917429691 0.0000000000
  29 7.37500E+17 0.000000000000000 0.487480 0.107370 10855.832256878504268 0.103190 10855.581643843517668 0.000000 9047.309384177995526 0.004010 10954.337178181251147 0.004178 10855.832058070331186 0.0000000000
  30 7.62500E+17 0.000000000000000 0.490912 0.107276 10849.155758319029701 0.103126 10848.903519843583126 0.000000 9041.269905660583390 0.004036 10948.314823235385120 0.004148 10849.155558180487787 0.0000000000
  31 7.87500E+17 0.000000000000000 0.494345 0.107183 10842.490942685639311 0.103063 10842.237079335223825 0.000000 9035.207357163768393 0.004062 10942.304299333110976 0.004117 10842.490741216655806 0.0000000000
  32 8.12500E+17 0.000000000000000 0.497781 0.107089 10835.862446139160966 0.103000 10835.606958092683271 0.000000 9029.143597411255541 0.004088 10936.330428567187482 0.004087 10835.862243338968256 0.0000000000
  33 8.37500E+17 0.000000000000000 0.501217 0.106996 10829.287643430305252 0.102938 10829.030530636093317 0.000000 9023.094281163321284 0.004114 10930.410700627104234 0.004056 10829.287439297675519 0.0000000000
  34 8.62500E+17 0.000000000000000 0.504655 0.106904 10822.778325697350738 0.102876 10822.519587994825997 0.000000 9017.070265845219183 0.004140 10924.556965956680870 0.004026 10822.778120230797867 0.0000000000
  35 8.87500E+17 0.000000000000000 0.508093 0.106812 10816.342250723080724 0.102814 10816.081887931470192 0.000000 9011.078932794140201 0.004166 10918.777001620888768 0.003996 10816.342043920949436 0.0000000000
  36 9.12500E+17 0.000000000000000 0.511532 0.106722 10809.984168017132106 0.102754 10809.722180002616369 0.000000 9005.125042707602915 0.004192 10913.075545039688222 0.003965 10809.983959877730740 0.0000000000
  37 9.37500E+17 0.000000000000000 0.514970 0.106632 10803.706781534727270 0.102694 10803.443168256368153 0.000000 8999.211575135042949 0.004218 10907.455267766828911 0.003935 10803.706572056384175 0.0000000000
  38 9.62500E+17 0.000000000000000 0.518408 0.106543 10797.511273052321485 0.102635 10797.246034596704703 0.000000 8993.340162500622682 0.004244 10901.917302909298087 0.003905 10797.511062233435950 0.0000000000
  39 9.87500E+17 0.000000000000000 0.521844 0.106455 10791.397741653288904 0.102577 10791.130878259498786 0.000000 8987.511459057368484 0.004270 10896.461689496414692 0.003875 10791.397529492385729 0.0000000000
  40 1.01250E+18 0.000000000000000 0.525280 0.106367 10785.365606219173060 0.102520 10785.097118294484972 0.000000 8981.725501993012585 0.004296 10891.087778996599809 0.003845 10785.365392714889822 0.0000000000
  41 1.03750E+18 0.000000000000000 0.528714 0.106281 10779.413796781374913 0.102463 10779.143684912665776 0.000000 8975.981864694884280 0.004322 10885.794428759880248 0.003815 10779.413581932521993 0.0000000000
  42 1.06250E+18 0.000000000000000 0.532146 0.106195 10773.540947438566945 0.102408 10773.269212399167372 0.000000 8970.279828917298801 0.004348 10880.580196866756523 0.003785 10773.540731244112976 0.0000000000
  43 1.08750E+18 0.000000000000000 0.535575 0.106110 10767.745506458657474 0.102352 10767.472149212562726 0.000000 8964.618472367874347 0.004374 10875.443453520580078 0.003755 10767.745288917749349 0.0000000000
  44 1.11250E+18 0.000000000000000 0.539002 0.106026 10762.025850332211121 0.102298 10761.750872035476277 0.000000 8958.996781515870680 0.004400 10870.382496116295442 0.003726 10762.025631444150349 0.0000000000
  45 1.13750E+18 0.000000000000000 0.542425 0.105943 10756.380329942388926 0.102244 10756.103731943336243 0.000000 8953.413686427937137 0.004426 10865.395596653521352 0.003696 10756.380109706695293 0.0000000000
  46 1.16250E+18 0.000000000000000 0.545845 0.105861 10750.807309692496347 0.102191 10750.529093530840328 0.000000 8947.868090965739611 0.004452 10860.481040137381569 0.003667 10750.807088108840617 0.0000000000
  47 1.18750E+18 0.000000000000000 0.549261 0.105779 10745.305210633821844 0.102139 10745.025378038606505 0.000000 8942.358923192381553 0.004478 10855.637169461997473 0.003637 10745.304987702053040 0.0000000000
  48 1.21250E+18 0.000000000000000 0.552673 0.105698 10739.872518950764061 0.102087 10739.591071837996424 0.000000 8936.885139191192138 0.004503 10850.862393253340997 0.003608 10739.872294670913107 0.0000000000
  49 1.23750E+18 0.000000000000000 0.556080 0.105618 10734.507795095156325 0.102036 10734.224735565065203 0.000000 8931.445728531782152 0.004529 10846.155195612340322 0.003578 10734.507569467428766 0.0000000000
  50 1.26250E+18 0.000000000000000 0.559483 0.105538 10729.209689282815816 0.101986 10728.925019616599457 0.000000 8926.039738003519233 0.004555 10841.514151329865854 0.003549 10729.209462307579088 0.0000000000
  51 1.28750E+18 0.000000000000000 0.562880 0.105459 10723.976935967353711 0.101936 10723.690658623938361 0.000000 8920.666264823268648 0.004581 10836.937921105747591 0.003520 10723.976707645153510 0.0000000000
  52 1.31250E+18 0.000000000000000 0.566271 0.105381 10718.808352486012154 0.101887 10718.520470098745136 0.000000 8915.324453074425037 0.004606 10832.425249313959284 0.003491 10718.808122817550611 0.0000000000
  53 1.33750E+18 0.000000000000000 0.569656 0.105304 10713.702844687471952 0.101839 10713.413360060552804 0.000000 8910.013508974172510 0.004632 10827.974970499491974 0.003462 10713.702613673598535 0.0000000000
  54 1.36250E+18 0.000000000000000 0.573035 0.105227 10708.659392793144434 0.101791 10708.368308898305258 0.000000 8904.732681257359218 0.004658 10823.585994846216636 0.003434 10708.659160434890509 0.0000000000
  55 1.38750E+18 0.000000000000000 0.576408 0.105151 10703.677057503438846 0.101743 10703.384377476386362 0.000000 8899.481274858149845 0.004683 10819.257314210621189 0.003405 10703.676823801986757 0.0000000000
  56 1.41250E+18 0.000000000000000 0.579773 0.105075 10698.754968805233148 0.101696 10698.460695942249004 0.000000 8894.258640407915664 0.004709 10814.987991201605837 0.003376 10698.754733761892567 0.0000000000
  57 1.43750E+18 0.000000000000000 0.583132 0.105001 10693.892321804662060 0.101650 10693.596459559261348 0.000000 8889.064167679232924 0.004734 10810.777154732746567 0.003348 10693.892085420897274 0.0000000000
  58 1.46250E+18 0.000000000000000 0.586482 0.104927 10689.088375650560920 0.101604 10688.790927630116130 0.000000 8883.897293272493698 0.004759 10806.623999091971200 0.003319 10689.088137927994467 0.0000000000
  59 1.48750E+18 0.000000000000000 0.589825 0.104853 10684.342445408479762 0.101559 10684.043415370899311 0.000000 8878.757490085767131 0.004785 10802.527775620252214 0.003291 10684.342206348845139 0.0000000000
  60 1.51250E+18 0.000000000000000 0.593159 0.104780 10679.653897294629132 0.101515 10679.353289145221424 0.000000 8873.644262909301688 0.004810 10798.487788031188757 0.003263 10679.653656899829002 0.0000000000
  61 1.53750E+18 0.000000000000000 0.596485 0.104708 10675.022147322473757 0.101471 10674.719965110629346 0.000000 8868.557154135232850 0.004835 10794.503391266409380 0.003235 10675.021905594527198 0.0000000000
  62 1.56250E+18 0.000000000000000 0.599802 0.104637 10670.446652896980595 0.101427 10670.142900813174492 0.000000 8863.495729948304870 0.004860 10790.573982446663649 0.003207 10670.446409838044929 0.0000000000
  63 1.58750E+18 0.000000000000000 0.603109 0.104566 10665.926912977576649 0.101384 10665.621595350185089 0.000000 8858.459587885201472 0.004885 10786.699001669019708 0.003179 10665.926668589925612 0.0000000000
  64 1.61250E+18 0.000000000000000 0.606408 0.104496 10661.462462445806523 0.101342 10661.155583738114728 0.000000 8853.448349656589926 0.004910 10782.877925966358816 0.003151 10661.462216731853914 0.0000000000
  65 1.63750E+18 0.000000000000000 0.609696 0.104426 10657.052867136404529 0.101300 10656.744431943639938 0.000000 8848.461655756102118 0.004935 10779.110264496748641 0.003124 10657.052620098667830 0.0000000000
  66 1.66250E+18 0.000000000000000 0.612974 0.104357 10652.697724543359072 0.101258 10652.387737589713652 0.000000 8843.499171651843426 0.004960 10775.395559084874549 0.003096 10652.697476184504922 0.0000000000
  67 1.68750E+18 0.000000000000000 0.616243 0.104289 10648.396656276478097 0.101218 10648.085122412281635 0.000000 8838.560576486894206 0.004985 10771.733376874393798 0.003069 10648.396406599274997 0.0000000000
  68 1.71250E+18 0.000000000000000 0.619500 0.104222 10644.149309779249961 0.101177 10643.836233978021482 0.000000 8833.645569497721226 0.005009 10768.123311675786681 0.003041 10644.149058786570095 0.0000000000
  69 1.73750E+18 0.000000000000000 0.622747 0.104155 10639.955353213583294 0.101137 10639.640740569278933 0.000000 8828.753864362630338 0.005034 10764.564979224182025 0.003014 10639.955100908437089 0.0000000000
  70 1.76250E+18 0.000000000000000 0.625982 0.104088 10635.814472767182451 0.101098 10635.498328491394204 0.000000 8823.885185420032940 0.005059 10761.058014265692691 0.002987 10635.814219152658552 0.0000000000
  71 1.78750E+18 0.000000000000000 0.629206 0.104022 10631.726373137409610 0.101059 10631.408702556602293 0.000000 8819.039272943693504 0.005083 10757.602070989420099 0.002960 10631.726118216731265 0.0000000000
  72 1.81250E+18 0.000000000000000 0.632418 0.103957 10627.690771975863754 0.101021 10627.371580528710183 0.000000 8814.215874083758536 0.005107 10754.196817705089416 0.002934 10627.690515752354258 0.0000000000
  73 1.83750E+18 0.000000000000000 0.635619 0.103893 10623.707402527421436 0.100983 10623.386695762030286 0.000000 8809.414749528395987 0.005132 10750.841939224494126 0.002907 10623.707145004500489 0.0000000000
  74 1.86250E+18 0.000000000000000 0.638807 0.103829 10619.776007473001300 0.100945 10619.453791044328682 0.000000 8804.635664800634913 0.005156 10747.537130571710804 0.002880 10619.775748654185008 0.0000000000
  75 1.88750E+18 0.000000000000000 0.641982 0.103766 10615.896340654911910 0.100908 10615.572620322127477 0.000000 8799.878395766618269 0.005180 10744.282099229572850 0.002854 10615.896080543843709 0.0000000000
  76 1.91250E+18 0.000000000000000 0.645146 0.103703 10612.068165332590070 0.100872 10611.742946956403102 0.000000 8795.142724875675412 0.005204 10741.076562814560020 0.002828 10612.067903932984336 0.0000000000
  77 1.93750E+18 0.000000000000000 0.648296 0.103641 10608.291251210293922 0.100836 10607.964540750432207 0.000000 8790.428438995395481 0.005228 10737.920246503270391 0.002802 10608.290988525970533 0.0000000000
  78 1.96250E+18 0.000000000000000 0.651433 0.103580 10604.565375755639252 0.100801 10604.237179268233376 0.000000 8785.735332682579610 0.005251 10734.812884008388210 0.002776 10604.565111790496303 0.0000000000
  79 1.98750E+18 0.000000000000000 0.654556 0.103519 10600.890320490641898 0.100766 10600.560644125758699 0.000000 8781.063202408688085 0.005275 10731.754214222668452 0.002750 10600.890055248682984 0.0000000000
  80 2.01250E+18 0.000000000000000 0.657666 0.103459 10597.265872861464231 0.100731 10596.934722860529291 0.000000 8776.411851694612778 0.005299 10728.743982756497644 0.002724 10597.265606346789355 0.0000000000
  81 2.03750E+18 0.000000000000000 0.660763 0.103399 10593.691823979734181 0.100697 10593.359206673030712 0.000000 8771.781085605811313 0.005322 10725.781939965541824 0.002699 10593.691556196512465 0.0000000000
  82 2.06250E+18 0.000000000000000 0.663845 0.103340 10590.167967148605385 0.100664 10589.833888952836787 0.000000 8767.170713160683590 0.005346 10722.867839099182675 0.002673 10590.167698101096903 0.0000000000
  83 2.08750E+18 0.000000000000000 0.666913 0.103282 10586.694099350326724 0.100631 10586.358566766113654 0.000000 8762.580546920718916 0.005369 10720.001438123468688 0.002648 10586.693829042869766 0.0000000000
  84 2.11250E+18 0.000000000000000 0.669966 0.103224 10583.270018899700517 0.100598 10582.933038509156177 0.000000 8758.010400402565210 0.005392 10717.182497225103361 0.002623 10583.269747336720684 0.0000000000
  85 2.13750E+18 0.000000000000000 0.673005 0.103167 10579.895525172847556 0.100566 10579.557103637163891 0.000000 8753.460090437107283 0.005415 10714.410778617797405 0.002598 10579.895252358848666 0.0000000000
  86 2.16250E+18 0.000000000000000 0.676030 0.103111 10576.570418258927020 0.100535 10576.230562315970019 0.000000 8748.929434300152934 0.005438 10711.686046167624227 0.002573 10576.570144198485650 0.0000000000
  87 2.18750E+18 0.000000000000000 0.679039 0.103055 10573.294499827925392 0.100503 10572.953216289812190 0.000000 8744.418252685782136 0.005461 10709.008065991978583 0.002548 10573.294224525696336 0.0000000000
  88 2.21250E+18 0.000000000000000 0.682033 0.103000 10570.067570478349808 0.100473 10569.724866229124018 0.000000 8739.926365619170610 0.005484 10706.376604255950951 0.002524 10570.067293939056981 0.0000000000
  89 2.23750E+18 0.000000000000000 0.685012 0.102945 10566.889430396237003 0.100442 10566.545312389509490 0.000000 8735.453595374792712 0.005506 10703.791427546546402 0.002499 10566.889152624684357 0.0000000000
  90 2.26250E+18 0.000000000000000 0.687975 0.102891 10563.759880454525046 0.100413 10563.414355711100143 0.000000 8730.999765440099509 0.005529 10701.252303947456312 0.002475 10563.759601455576558 0.0000000000
  91 2.28750E+18 0.000000000000000 0.690923 0.102838 10560.678718889181255 0.100383 10560.331794494808491 0.000000 8726.564698443924499 0.005551 10698.758999850357213 0.002451 10560.678438667766386 0.0000000000
  92 2.31250E+18 0.000000000000000 0.693854 0.102785 10557.645744278199345 0.100355 10557.297427381228772 0.000000 8722.148219398217407 0.005573 10696.311282935270356 0.002427 10557.645462839323955 0.0000000000
  93 2.33750E+18 0.000000000000000 0.696770 0.102733 10554.660753302221565 0.100326 10554.311051111340930 0.000000 8717.750152510601765 0.005595 10693.908919649578820 0.002403 10554.660470650942443 0.0000000000
  94 2.36250E+18 0.000000000000000 0.699670 0.102681 10551.723541267607288 0.100298 10551.372461049570120 0.000000 8713.370323338393064 0.005618 10691.551676206810953 0.002380 10551.723257409048529 0.0000000000
  95 2.38750E+18 0.000000000000000 0.702553 0.102630 10548.833901426121884 0.100271 10548.481450503548331 0.000000 8709.008556410313759 0.005639 10689.239317335746819 0.002356 10548.833616365469425 0.0000000000
  96 2.41250E+18 0.000000000000000 0.705420 0.102580 10545.991626484019434 0.100244 10545.637812233100703 0.000000 8704.664678252149315 0.005661 10686.971608356636352 0.002333 10545.991340226501052 0.0000000000
  97 2.43750E+18 0.000000000000000 0.708271 0.102530 10543.196505604037156 0.100217 10542.841335452421845 0.000000 8700.338514012046289 0.005683 10684.748311743715021 0.002310 10543.196218154960661 0.0000000000
  98 2.46250E+18 0.000000000000000 0.711104 0.102481 10540.448327409996637 0.100191 10540.091808834538824 0.000000 8696.029889545323385 0.005705 10682.569190286816593 0.002287 10540.448038774708039 0.0000000000
  99 2.48750E+18 0.000000000000000 0.713921 0.102433 10537.746877155999755 0.100165 10537.389017680650795 0.000000 8691.738630430805642 0.005726 10680.434004330183598 0.002264 10537.746587339916005 0.0000000000
 100 2.51250E+18 0.000000000000000 0.716721 0.102385 10535.091938800558637 0.100140 10534.732745994191646 0.000000 8687.464562219292930 0.005747 10678.342513701403732 0.002241 10535.091647809127608 0.0000000000
 101 2.53750E+18 0.000000000000000 0.719504 0.102337 10532.483294839186783 0.100115 10532.122776313455688 0.000000 8683.207511240087115 0.005769 10676.294477632376584 0.002219 10532.483002677907280 0.0000000000
 102 2.56250E+18 0.000000000000000 0.722270 0.102290 10529.920723695737252 0.100091 10529.558887103043162 0.000000 8678.967302591339831 0.005790 10674.289652063605899 0.002196 10529.920430370166287 0.0000000000
 103 2.58750E+18 0.000000000000000 0.725019 0.102244 10527.404003597746851 0.100067 10527.040856629089831 0.000000 8674.743762020161739 0.005811 10672.327793626009225 0.002174 10527.403709113483274 0.0000000000
 104 2.61250E+18 0.000000000000000 0.727750 0.102199 10524.932908835186026 0.100043 10524.568459218166026 0.000000 8670.536714936728458 0.005831 10670.408655766786978 0.002152 10524.932613197863247 0.0000000000
 105 2.63750E+18 0.000000000000000 0.730464 0.102154 10522.507212556682134 0.100020 10522.141468053421704 0.000000 8666.345986429698314 0.005852 10668.531991684847526 0.002130 10522.506915771986314 0.0000000000
 106 2.66250E+18 0.000000000000000 0.733161 0.102109 10520.126685114659267 0.099998 10519.759653519815402 0.000000 8662.171401806042923 0.005873 10666.697552526497020 0.002108 10520.126387188311128 0.0000000000
 107 2.68750E+18 0.000000000000000 0.735840 0.102065 10517.791094734255239 0.099976 10517.422783873025764 0.000000 8658.012786288754796 0.005893 10664.905088128238276 0.002086 10517.790795672011882 0.0000000000
 108 2.71250E+18 0.000000000000000 0.738501 0.102022 10515.500208171306440 0.099954 10515.130625897441860 0.000000 8653.869964785717457 0.005914 10663.154347704496104 0.002065 10515.499907978963165 0.0000000000
 109 2.73750E+18 0.000000000000000 0.741144 0.101980 10513.253788838286710 0.099932 10512.882943032187541 0.000000 8649.742762373565711 0.005934 10661.445077812673844 0.002044 10513.253487521687930 0.0000000000
 110 2.76250E+18 0.000000000000000 0.743770 0.101937 10511.051598917940282 0.099911 10510.679497484698004 0.000000 8645.631003664355376 0.005954 10659.777024632901885 0.002022 10511.051296482941325 0.0000000000
 111 2.78750E+18 0.000000000000000 0.746377 0.101896 10508.893397572130198 0.099891 10508.520048439664606 0.000000 8641.534513400376454 0.005974 10658.149932133825132 0.002002 10508.893094024635502 0.0000000000
 112 2.81250E+18 0.000000000000000 0.748967 0.101855 10506.778942690500116 0.099871 10506.404353807665757 0.000000 8637.453116248008882 0.005994 10656.563543673699314 0.001981 10506.778638036432312 0.0000000000
 113 2.83750E+18 0.000000000000000 0.751539 0.101815 10504.707990399210757 0.099851 10504.332169733947012 0.000000 8633.386637361398243 0.006013 10655.017601689505682 0.001960 10504.707684644532492 0.0000000000
 114 2.86250E+18 0.000000000000000 0.754092 0.101775 10502.680293498573519 0.099832 10502.303249036116540 0.000000 8629.334900790710890 0.006033 10653.511845884999275 0.001939 10502.679986649269267 0.0000000000
 115 2.88750E+18 0.000000000000000 0.756628 0.101736 10500.695604150077997 0.099813 10500.317343891116252 0.000000 8625.297731545382703 0.006052 10652.046016494716241 0.001919 10500.695296212146786 0.0000000000
 116 2.91250E+18 0.000000000000000 0.759145 0.101697 10498.753671961314467 0.099794 10498.374203920266154 0.000000 8621.274954157983302 0.006072 10650.619851404740984 0.001899 10498.753362940800798 0.0000000000
 117 2.93750E+18 0.000000000000000 0.761644 0.101659 10496.854245083850401 0.099776 10496.473577287082662 0.000000 8617.266393601294112 0.006091 10649.233088094555569 0.001879 10496.853934986813329 0.0000000000
 118 2.96250E+18 0.000000000000000 0.764125 0.101621 10494.997069975474005 0.099759 10494.615210459582158 0.000000 8613.271874642929106 0.006110 10647.885462977776115 0.001859 10494.996758807976221 0.0000000000
 119 2.98750E+18 0.000000000000000 0.766588 0.101584 10493.181890105677667 0.099741 10492.798846915849936 0.000000 8609.291221770250559 0.006129 10646.576710273266144 0.001839 10493.181577873825518 0.0000000000
 120 3.01250E+18 0.000000000000000 0.769032 0.101548 10491.408450221477324 0.099725 10491.024231409714048 0.000000 8605.324260978577513 0.006148 10645.306566076491436 0.001820 10491.408136931382614 0.0000000000
 121 3.03750E+18 0.000000000000000 0.771458 0.101512 10489.676490040597855 0.099708 10489.291103664194452 0.000000 8601.370816584516433 0.006166 10644.074762212636415 0.001800 10489.676175698392399 0.0000000000
 122 3.06250E+18 0.000000000000000 0.773866 0.101477 10487.985749663614115 0.099692 10487.599203783485791 0.000000 8597.430714331039781 0.006185 10642.881031513636117 0.001781 10487.985434275446096 0.0000000000
 123 3.08750E+18 0.000000000000000 0.776255 0.101442 10486.335968326346119 0.099676 10485.948271005407150 0.000000 8593.503780132547035 0.006203 10641.725106755715387 0.001762 10486.335651898365541 0.0000000000
 124 3.11250E+18 0.000000000000000 0.778626 0.101408 10484.726882466493407 0.099661 10484.338041768169205 0.000000 8589.589839552532794 0.006222 10640.606718390725291 0.001743 10484.726565004879376 0.0000000000
 125 3.13750E+18 0.000000000000000 0.780978 0.101374 10483.158227291412913 0.099646 10482.768251278072057 0.000000 8585.688718453906404 0.006240 10639.525596531859264 0.001724 10483.157908802340899 0.0000000000
 126 3.16250E+18 0.000000000000000 0.783312 0.101341 10481.629737293593280 0.099632 10481.238634025052306 0.000000 8581.800243235586095 0.006258 10638.481471046196020 0.001706 10481.629417783255121 0.0000000000
 127 3.18750E+18 0.000000000000000 0.785628 0.101308 10480.141147038410054 0.099617 10479.748924570394593 0.000000 8577.924241344884649 0.006276 10637.474072632736352 0.001687 10480.140826513015782 0.0000000000
 128 3.21250E+18 0.000000000000000 0.787926 0.101276 10478.692187193706559 0.099604 10478.298853576499823 0.000000 8574.060539007637999 0.006294 10636.503128649928840 0.001669 10478.691865659462565 0.0000000000
 129 3.23750E+18 0.000000000000000 0.790205 0.101245 10477.282589610091236 0.099590 10476.888152887029719 0.000000 8570.208963935621796 0.006311 10635.568368326192285 0.001651 10477.282267073196635 0.0000000000
 130 3.26250E+18 0.000000000000000 0.792465 0.101214 10475.912084110770593 0.099577 10475.516552316890738 0.000000 8566.369343879379812 0.006329 10634.669519347151436 0.001633 10475.911760577453606 0.0000000000
 131 3.28750E+18 0.000000000000000 0.794707 0.101183 10474.580399966725963 0.099564 10474.183781127372640 0.000000 8562.541507111862302 0.006346 10633.806309716905162 0.001615 10474.580075443196620 0.0000000000
 132 3.31250E+18 0.000000000000000 0.796931 0.101153 10473.287265301178195 0.099552 10472.889567430682291 0.000000 8558.725281739511047 0.006363 10632.978466551820020 0.001597 10473.286939793659258 0.0000000000
 133 3.33750E+18 0.000000000000000 0.799137 0.101124 10472.032408455204859 0.099540 10471.633639555522677 0.000000 8554.920497796259951 0.006381 10632.185718059272403 0.001580 10472.032081969917272 0.0000000000
 134 3.36250E+18 0.000000000000000 0.801324 0.101095 10470.815555522684008 0.099529 10470.415723582169448 0.000000 8551.126984078679016 0.006398 10631.427790658968661 0.001562 10470.815228065841438 0.0000000000
