InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





One-dimensional model
Timestep=  12000
j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
  36 9.12500E+17 0.000000000000000 0.001308 0.242913 23685.694914098075969 0.225149 23685.693460472983134 0.000000 18686.642815597457229 0.000023 23686.774449874534184 0.017764 23685.694912194870994 0.0000000000
  37 9.37500E+17 0.000000000000000 0.001328 0.243560 23748.847321191708033 0.225749 23748.845841743619530 0.000000 18731.183167215880530 0.000024 23749.948373021990847 0.017811 23748.847319254913600 0.0000000000
  38 9.62500E+17 0.000000000000000 0.001348 0.244157 23807.073398248463491 0.226303 23807.071892835050676 0.000000 18771.759790821717615 0.000024 23808.195951843579678 0.017854 23807.073396277846768 0.0000000000
  39 9.87500E+17 0.000000000000000 0.001368 0.244706 23860.629581493314618 0.226812 23860.628049963252124 0.000000 18808.579359515144461 0.000025 23861.773632352727873 0.017894 23860.629579488646414 0.0000000000
  40 1.01250E+18 0.000000000000000 0.001389 0.245209 23909.765765447016747 0.227279 23909.764207639807864 0.000000 18841.843178961837111 0.000025 23910.931318910639675 0.017930 23909.765763408140629 0.0000000000
  41 1.03750E+18 0.000000000000000 0.001410 0.245670 23954.725072825680400 0.227706 23954.723488571282360 0.000000 18871.746995507466636 0.000025 23955.912144580284803 0.017963 23954.725070752319880 0.0000000000
  42 1.06250E+18 0.000000000000000 0.001431 0.246090 23995.740793985252822 0.228096 23995.739183104225958 0.000000 18898.478618503191683 0.000026 23996.949410139204701 0.017994 23995.740791877178708 0.0000000000
  43 1.08750E+18 0.000000000000000 0.001452 0.246472 24033.038736938095099 0.228451 24033.037099241359101 0.000000 18922.219738499719824 0.000026 24034.268933465926239 0.018021 24033.038734795019991 0.0000000000
  44 1.11250E+18 0.000000000000000 0.001474 0.246819 24066.835641117788327 0.228772 24066.833976406705915 0.000000 18943.144699282325746 0.000027 24068.087464756164991 0.018046 24066.835638939490309 0.0000000000
  45 1.13750E+18 0.000000000000000 0.001496 0.247131 24097.339062936203845 0.229062 24097.337371002435248 0.000000 18961.420408838621370 0.000027 24098.612570729615982 0.018069 24097.339060722373688 0.0000000000
  46 1.16250E+18 0.000000000000000 0.001519 0.247412 24124.746920910878544 0.229323 24124.745201536512468 0.000000 18977.206001089671190 0.000028 24126.042180204389297 0.018089 24124.746918661210657 0.0000000000
  47 1.18750E+18 0.000000000000000 0.001542 0.247663 24149.247940962319262 0.229556 24149.246193919982034 0.000000 18990.653184102444357 0.000028 24150.565028831992095 0.018107 24149.247938676562626 0.0000000000
  48 1.21250E+18 0.000000000000000 0.001565 0.247885 24171.021654836215021 0.229763 24171.019879888961441 0.000000 19001.906252412449248 0.000028 24172.360658715155296 0.018123 24171.021652513980371 0.0000000000
  49 1.23750E+18 0.000000000000000 0.001589 0.248082 24190.238669347043469 0.229945 24190.236866248582373 0.000000 19011.102303909970942 0.000029 24191.599686473738984 0.018137 24190.238666987999750 0.0000000000
  50 1.26250E+18 0.000000000000000 0.001613 0.248254 24207.060952671075938 0.230105 24207.059121165839315 0.000000 19018.371470330621378 0.000029 24208.444090069489903 0.018149 24207.060950274935749 0.0000000000
  51 1.28750E+18 0.000000000000000 0.001637 0.248403 24221.642069047753466 0.230244 24221.640208870856441 0.000000 19023.837110659627797 0.000030 24223.047443251314689 0.018159 24221.642066614145733 0.0000000000
  52 1.31250E+18 0.000000000000000 0.001661 0.248531 24234.127440164160362 0.230362 24234.125551041564904 0.000000 19027.616024400929746 0.000030 24235.555177255544550 0.018168 24234.127437692673993 0.0000000000
  53 1.33750E+18 0.000000000000000 0.001686 0.248638 24244.654638487827469 0.230462 24244.652720136498829 0.000000 19029.818688578747242 0.000031 24246.104873550284537 0.018176 24244.654635978138685 0.0000000000
  54 1.36250E+18 0.000000000000000 0.001712 0.248727 24253.353678291648976 0.230545 24253.351730419515661 0.000000 19030.549493817143230 0.000031 24254.826555698236916 0.018182 24253.353675743353961 0.0000000000
  55 1.38750E+18 0.000000000000000 0.001737 0.248798 24260.347301683013939 0.230612 24260.345323989113240 0.000000 19029.906978015955247 0.000032 24261.842974681127089 0.018187 24260.347299095687049 0.0000000000
  56 1.41250E+18 0.000000000000000 0.001764 0.248853 24265.751289294716116 0.230663 24265.749281469314155 0.000000 19027.984077042525314 0.000032 24267.269919978058169 0.018190 24265.751286667949898 0.0000000000
  57 1.43750E+18 0.000000000000000 0.001790 0.248893 24269.674756201889977 0.230700 24269.672717926565383 0.000000 19024.868363878467790 0.000033 24271.216515281950706 0.018193 24269.674753535276977 0.0000000000
  58 1.46250E+18 0.000000000000000 0.001817 0.248919 24272.220456482598820 0.230725 24272.218387430279108 0.000000 19020.642295598732744 0.000033 24273.785522913247405 0.018194 24272.220453775684291 0.0000000000
  59 1.48750E+18 0.000000000000000 0.001844 0.248931 24273.485081435355823 0.230737 24273.482981270462915 0.000000 19015.383454407525278 0.000034 24275.073642601611937 0.018195 24273.485078687710484 0.0000000000
  60 1.51250E+18 0.000000000000000 0.001872 0.248931 24273.559549129891820 0.230737 24273.557417508363869 0.000000 19009.164781946841686 0.000034 24275.171800382540823 0.018194 24273.559546341017267 0.0000000000
  61 1.53750E+18 0.000000000000000 0.001900 0.248920 24272.529300934253115 0.230727 24272.527137503719132 0.000000 19002.054816941068566 0.000035 24274.165445843758789 0.018193 24272.529298103723704 0.0000000000
  62 1.56250E+18 0.000000000000000 0.001928 0.248899 24270.474572465842357 0.230708 24270.472376865614933 0.000000 18994.117916258601326 0.000035 24272.134822196047025 0.018191 24270.474569593188789 0.0000000000
  63 1.58750E+18 0.000000000000000 0.001957 0.248867 24267.470671884908370 0.230679 24267.468443746041885 0.000000 18985.414477500620706 0.000036 24269.155245526533690 0.018188 24267.470668969610415 0.0000000000
  64 1.61250E+18 0.000000000000000 0.001986 0.248827 24263.588242252430064 0.230642 24263.585981197888032 0.000000 18976.001150571075414 0.000036 24265.297366039332701 0.018185 24263.588239294025698 0.0000000000
  65 1.63750E+18 0.000000000000000 0.002016 0.248778 24258.893511079826567 0.230598 24258.891216724376136 0.000000 18965.931040259372821 0.000037 24260.627418963387754 0.018181 24258.893508077730075 0.0000000000
  66 1.66250E+18 0.000000000000000 0.002046 0.248722 24253.448539329223422 0.230546 24253.446211279711861 0.000000 18955.253905174435204 0.000037 24255.207472416732344 0.018176 24253.448536282994610 0.0000000000
  67 1.68750E+18 0.000000000000000 0.002076 0.248658 24247.311451987297914 0.230488 24247.309089842514368 0.000000 18944.016344575866242 0.000038 24249.095658542810270 0.018171 24247.311448896365619 0.0000000000
  68 1.71250E+18 0.000000000000000 0.002107 0.248588 24240.536663066242909 0.230423 24240.534266417034814 0.000000 18932.261978494916548 0.000038 24242.346398310568475 0.018165 24240.536659930057795 0.0000000000
  69 1.73750E+18 0.000000000000000 0.002139 0.248512 24233.175089152926375 0.230353 24233.172657582301326 0.000000 18920.031619947836589 0.000039 24235.010615472507197 0.018159 24233.175085970975488 0.0000000000
  70 1.76250E+18 0.000000000000000 0.002170 0.248431 24225.274348680090043 0.230278 24225.271881763103011 0.000000 18907.363436911393364 0.000039 24227.135935018417513 0.018153 24225.274345451747649 0.0000000000
  71 1.78750E+18 0.000000000000000 0.002203 0.248344 24216.878963862603996 0.230198 24216.876461166582885 0.000000 18894.293110964634252 0.000040 24218.766886143177544 0.018146 24216.878960587357142 0.0000000000
  72 1.81250E+18 0.000000000000000 0.002235 0.248253 24208.030534179346432 0.230114 24208.027995263764751 0.000000 18880.853981060550723 0.000041 24209.945074650077004 0.018138 24208.030530856605765 0.0000000000
  73 1.83750E+18 0.000000000000000 0.002268 0.248157 24198.767921099297382 0.230026 24198.765345515828812 0.000000 18867.077188822877361 0.000041 24200.709369020223676 0.018131 24198.767917728429893 0.0000000000
  74 1.86250E+18 0.000000000000000 0.002302 0.248058 24189.127404976956313 0.229935 24189.124792269551108 0.000000 18852.991806296806317 0.000042 24191.096055613419594 0.018123 24189.127401557376288 0.0000000000
  75 1.88750E+18 0.000000000000000 0.002336 0.247955 24179.142843137011369 0.229840 24179.140192841881799 0.000000 18838.624963186135574 0.000042 24181.138998699472722 0.018115 24179.142839668136730 0.0000000000
  76 1.91250E+18 0.000000000000000 0.002371 0.247848 24168.845825137072097 0.229742 24168.843136782619695 0.000000 18824.001969390268641 0.000043 24170.869793401441711 0.018107 24168.845821618226182 0.0000000000
  77 1.93750E+18 0.000000000000000 0.002406 0.247739 24158.265799290133145 0.229641 24158.263072397101496 0.000000 18809.146420185832540 0.000044 24160.317894937772508 0.018098 24158.265795720708411 0.0000000000
  78 1.96250E+18 0.000000000000000 0.002441 0.247628 24147.430215380478330 0.229538 24147.427449461858487 0.000000 18794.080307807202189 0.000044 24149.510759200034954 0.018089 24147.430211759856320 0.0000000000
  79 1.98750E+18 0.000000000000000 0.002477 0.247513 24136.364644243967632 0.229433 24136.361838804969011 0.000000 18778.824118830849329 0.000045 24138.473963039625232 0.018080 24136.364640571464406 0.0000000000
  80 2.01250E+18 0.000000000000000 0.002514 0.247397 24125.092896887577808 0.229326 24125.090051425697311 0.000000 18763.396929217746219 0.000046 24127.231323784828419 0.018071 24125.092893162531254 0.0000000000
  81 2.03750E+18 0.000000000000000 0.002551 0.247279 24113.637133135740442 0.229217 24113.634247140715161 0.000000 18747.816492348752945 0.000046 24115.805007145147101 0.018062 24113.637129357513913 0.0000000000
  82 2.06250E+18 0.000000000000000 0.002588 0.247159 24102.017963048710953 0.229107 24102.015036002441775 0.000000 18732.099320045257627 0.000047 24104.215629178834206 0.018053 24102.017959216569579 0.0000000000
  83 2.08750E+18 0.000000000000000 0.002626 0.247038 24090.254556260664685 0.228995 24090.251587637310877 0.000000 18716.260769448024803 0.000048 24092.482365753927297 0.018043 24090.254552373939077 0.0000000000
  84 2.11250E+18 0.000000000000000 0.002665 0.246915 24078.364714674931747 0.228882 24078.361703940798179 0.000000 18700.315103307832032 0.000048 24080.623024684515258 0.018033 24078.364710732901585 0.0000000000
  85 2.13750E+18 0.000000000000000 0.002704 0.246792 24066.364982695122308 0.228768 24066.361929308655817 0.000000 18684.275575241037586 0.000049 24068.654156152773794 0.018024 24066.364978697052720 0.0000000000
  86 2.16250E+18 0.000000000000000 0.002744 0.246667 24054.270704670772830 0.228653 24054.267608082580409 0.000000 18668.154479553304554 0.000050 24056.591110508867132 0.018014 24054.270700615998066 0.0000000000
  87 2.18750E+18 0.000000000000000 0.002784 0.246541 24042.096111014212511 0.228537 24042.092970666930341 0.000000 18651.963219075027155 0.000050 24044.448124242033373 0.018004 24042.096106901950407 0.0000000000
  88 2.21250E+18 0.000000000000000 0.002825 0.246415 24029.854405388985469 0.228421 24029.851220717322576 0.000000 18635.712372125424736 0.000051 24032.238406689888507 0.017994 24029.854401218519342 0.0000000000
  89 2.23750E+18 0.000000000000000 0.002866 0.246288 24017.557803465406323 0.228304 24017.554573896060901 0.000000 18619.411727754788444 0.000052 24019.974179578955955 0.017984 24017.557799235968560 0.0000000000
  90 2.26250E+18 0.000000000000000 0.002908 0.246161 24005.217616163579805 0.228186 24005.214341115184652 0.000000 18603.070349846013414 0.000052 24007.666759597101191 0.017974 24005.217611874388240 0.0000000000
  91 2.28750E+18 0.000000000000000 0.002950 0.246033 23992.844301191304112 0.228069 23992.840980074433901 0.000000 18586.696620045579039 0.000053 23995.326610471620370 0.017964 23992.844296841594769 0.0000000000
  92 2.31250E+18 0.000000000000000 0.002993 0.245905 23980.447520359874034 0.227951 23980.444152576954366 0.000000 18570.298282598163496 0.000054 23982.963399887685227 0.017954 23980.447515948853834 0.0000000000
  93 2.33750E+18 0.000000000000000 0.003037 0.245777 23968.036203919775289 0.227833 23968.032788865006296 0.000000 18553.882495428166294 0.000055 23970.586063663824461 0.017944 23968.036199446629325 0.0000000000
  94 2.36250E+18 0.000000000000000 0.003081 0.245649 23955.618554592991131 0.227715 23955.615091652336559 0.000000 18537.455836103032198 0.000055 23958.202810777762352 0.017934 23955.618550056908134 0.0000000000
  95 2.38750E+18 0.000000000000000 0.003126 0.245521 23943.202170769283839 0.227597 23943.198659320431034 0.000000 18521.024396558372246 0.000056 23945.821245399121835 0.017924 23943.202166169459815 0.0000000000
  96 2.41250E+18 0.000000000000000 0.003171 0.245393 23930.794010797246301 0.227479 23930.790450209471601 0.000000 18504.593757563463441 0.000057 23933.448331741230504 0.017914 23930.794006132840877 0.0000000000
  97 2.43750E+18 0.000000000000000 0.003217 0.245265 23918.400497249149339 0.227361 23918.396886883328989 0.000000 18488.169069933424908 0.000058 23921.090498249064694 0.017904 23918.400492519351246 0.0000000000
  98 2.46250E+18 0.000000000000000 0.003264 0.245137 23906.027490693089931 0.227244 23906.023829901525460 0.000000 18471.755037029783125 0.000059 23908.753611561602156 0.017894 23906.027485896996950 0.0000000000
  99 2.48750E+18 0.000000000000000 0.003311 0.245010 23893.680349887621560 0.227126 23893.676638014097989 0.000000 18455.355960802138725 0.000059 23896.443036310556636 0.017884 23893.680345024375129 0.0000000000
 100 2.51250E+18 0.000000000000000 0.003359 0.244883 23881.364072027768998 0.227009 23881.360308407412958 0.000000 18438.975848445494194 0.000060 23884.163775730128691 0.017873 23881.364067096488725 0.0000000000
 101 2.53750E+18 0.000000000000000 0.003407 0.244756 23869.083077601440891 0.226892 23869.079261560676969 0.000000 18422.618254336059181 0.000061 23871.920256164419698 0.017863 23869.083072601268213 0.0000000000
 102 2.56250E+18 0.000000000000000 0.003456 0.244629 23856.841521860962530 0.226776 23856.837652717375022 0.000000 18406.286513246493996 0.000062 23859.716639099027816 0.017853 23856.841516790955211 0.0000000000
 103 2.58750E+18 0.000000000000000 0.003506 0.244503 23844.643101551850123 0.226660 23844.639178614172124 0.000000 18389.983597098958853 0.000063 23847.556627105052030 0.017843 23844.643096411102306 0.0000000000
 104 2.61250E+18 0.000000000000000 0.003557 0.244378 23832.491191341516242 0.226545 23832.487213909556885 0.000000 18373.712220405435801 0.000064 23835.443601231490902 0.017833 23832.491186129129346 0.0000000000
 105 2.63750E+18 0.000000000000000 0.003608 0.244253 23820.388846121612005 0.226430 23820.384813486114581 0.000000 18357.474840282218793 0.000065 23823.380622283355478 0.017823 23820.388840836658346 0.0000000000
 106 2.66250E+18 0.000000000000000 0.003660 0.244128 23808.338874426943221 0.226315 23808.334785869483312 0.000000 18341.273714317427221 0.000065 23811.370504974838695 0.017813 23808.338869068429631 0.0000000000
 107 2.68750E+18 0.000000000000000 0.003712 0.244005 23796.343706195617415 0.226201 23796.339560988606536 0.000000 18325.110802583480108 0.000066 23799.415685340591153 0.017804 23796.343700762579829 0.0000000000
 108 2.71250E+18 0.000000000000000 0.003766 0.243881 23784.405625851180957 0.226087 23784.401423257735587 0.000000 18308.987942469491827 0.000067 23787.518454087676218 0.017794 23784.405620342680777 0.0000000000
 109 2.73750E+18 0.000000000000000 0.003820 0.243758 23772.526471477242012 0.225975 23772.522210751052626 0.000000 18292.906625749099476 0.000068 23775.680655668114923 0.017784 23772.526465892256965 0.0000000000
 110 2.76250E+18 0.000000000000000 0.003874 0.243636 23760.708139647169446 0.225862 23760.703820032489602 0.000000 18276.868375470381579 0.000069 23763.904193101676356 0.017774 23760.708133984753658 0.0000000000
 111 2.78750E+18 0.000000000000000 0.003930 0.243515 23748.952196359827212 0.225750 23748.947817091240722 0.000000 18260.874456119650858 0.000070 23752.190638338077406 0.017764 23748.952190618925670 0.0000000000
 112 2.81250E+18 0.000000000000000 0.003986 0.243394 23737.259805518562644 0.225639 23737.255365821070882 0.000000 18244.925823081888666 0.000071 23740.541161871606164 0.017754 23737.259799698178540 0.0000000000
 113 2.83750E+18 0.000000000000000 0.004043 0.243274 23725.632335411202803 0.225529 23725.627834499930032 0.000000 18229.023573460814077 0.000072 23728.957138436806417 0.017745 23725.632329510248383 0.0000000000
 114 2.86250E+18 0.000000000000000 0.004101 0.243154 23714.070693035788281 0.225419 23714.066130116043496 0.000000 18213.168451380526676 0.000073 23717.439481556677492 0.017735 23714.070687053252186 0.0000000000
 115 2.88750E+18 0.000000000000000 0.004159 0.243035 23702.575726680177468 0.225310 23702.571100947283412 0.000000 18197.361149080694304 0.000074 23705.989045736459957 0.017725 23702.575720615008322 0.0000000000
 116 2.91250E+18 0.000000000000000 0.004218 0.242917 23691.148286442839890 0.225201 23691.143597081969347 0.000000 18181.602352363854152 0.000075 23694.606688156214659 0.017716 23691.148280293942662 0.0000000000
 117 2.93750E+18 0.000000000000000 0.004278 0.242799 23679.788824655741337 0.225093 23679.784070841880748 0.000000 18165.892442894433771 0.000076 23683.292867334228504 0.017706 23679.788818421988253 0.0000000000
 118 2.96250E+18 0.000000000000000 0.004339 0.242682 23668.497793149952486 0.224986 23668.492974047858297 0.000000 18150.231795390813204 0.000077 23672.048042320220702 0.017697 23668.497786830295809 0.0000000000
 119 2.98750E+18 0.000000000000000 0.004401 0.242566 23657.275533334457577 0.224879 23657.270648098390666 0.000000 18134.620695460198476 0.000078 23660.872560669424274 0.017687 23657.275526927765895 0.0000000000
 120 3.01250E+18 0.000000000000000 0.004463 0.242451 23646.122480446370901 0.224773 23646.117528220023814 0.000000 18119.059494596578588 0.000079 23649.766864944776898 0.017678 23646.122473951476422 0.0000000000
 121 3.03750E+18 0.000000000000000 0.004526 0.242336 23635.038605171448580 0.224668 23635.033585087912797 0.000000 18103.548190726392932 0.000080 23638.730932220463728 0.017668 23635.038598587212618 0.0000000000
 122 3.06250E+18 0.000000000000000 0.004590 0.242222 23624.023962570452568 0.224563 23624.018873752112995 0.000000 18088.086840288546227 0.000081 23627.764824681282334 0.017659 23624.023955895754625 0.0000000000
 123 3.08750E+18 0.000000000000000 0.004655 0.242109 23613.078526022527512 0.224459 23613.073367580789636 0.000000 18072.675435050394299 0.000083 23616.868522838241915 0.017650 23613.078519256130676 0.0000000000
 124 3.11250E+18 0.000000000000000 0.004721 0.241996 23602.202458155879867 0.224355 23602.197229191133374 0.000000 18057.314103102795343 0.000084 23606.042196174497803 0.017640 23602.202451296605432 0.0000000000
 125 3.13750E+18 0.000000000000000 0.004788 0.241884 23591.395361181657790 0.224253 23591.390060783232911 0.000000 18042.002550737222919 0.000085 23595.285454001550534 0.017631 23591.395354228319775 0.0000000000
 126 3.16250E+18 0.000000000000000 0.004855 0.241773 23580.657007989189879 0.224151 23580.651635235186404 0.000000 18026.740607561314391 0.000086 23584.598076382215368 0.017622 23580.657000940609578 0.0000000000
 127 3.18750E+18 0.000000000000000 0.004924 0.241662 23569.987112872033322 0.224049 23569.981666829098685 0.000000 18011.528057011440978 0.000087 23573.979784910396120 0.017613 23569.987105726922891 0.0000000000
 128 3.21250E+18 0.000000000000000 0.004993 0.241552 23559.385338073090679 0.223948 23559.379817796394491 0.000000 17996.364640395309834 0.000088 23563.430248889126233 0.017604 23559.385330830180465 0.0000000000
 129 3.23750E+18 0.000000000000000 0.005064 0.241443 23548.851650372485892 0.223848 23548.846054905508936 0.000000 17981.250323923730321 0.000090 23552.949442697077757 0.017594 23548.851643030513515 0.0000000000
 130 3.26250E+18 0.000000000000000 0.005135 0.241334 23538.385311750029359 0.223749 23538.379640124585421 0.000000 17966.184544369592913 0.000091 23542.536635723809013 0.017585 23538.385304307765182 0.0000000000
 131 3.28750E+18 0.000000000000000 0.005207 0.241226 23527.985858999818447 0.223650 23527.980110235737811 0.000000 17951.166941890558519 0.000092 23532.191372178065649 0.017576 23527.985851455909142 0.0000000000
 132 3.31250E+18 0.000000000000000 0.005280 0.241119 23517.652790657997684 0.223552 23517.646963763159874 0.000000 17936.197126607261453 0.000093 23521.913158175590070 0.017567 23517.652783011166321 0.0000000000
 133 3.33750E+18 0.000000000000000 0.005354 0.241013 23507.385581263777567 0.223454 23507.379675233820308 0.000000 17921.274686868306162 0.000095 23511.701475603029394 0.017558 23507.385573512641713 0.0000000000
 134 3.36250E+18 0.000000000000000 0.005429 0.240907 23497.184118831231899 0.223357 23497.178132649460167 0.000000 17906.399520313418179 0.000096 23501.556220779246360 0.017549 23497.184110974503710 0.0000000000
